"","trap_id","trap_date","year","week","zone","spp","method","total"
"6232","FC-074",2021-08-02,2021,31,"SE","Pipiens","L",14
"6233","FC-074",2021-08-02,2021,31,"SE","Tarsalis","L",72
"6234","FC-075",2021-08-02,2021,31,"SE","Tarsalis","L",88
"6235","FC-075",2021-08-02,2021,31,"SE","Pipiens","L",36
"6236","FC-075gr",2021-08-02,2021,31,"SE","Pipiens","G",54
"6237","FC-088gr",2021-08-02,2021,31,"SE","Pipiens","G",92
"6238","FC-011",2021-08-03,2021,31,"NW","Pipiens","L",23
"6239","FC-011",2021-08-03,2021,31,"NW","Tarsalis","L",5
"6240","FC-015",2021-08-03,2021,31,"NW","Tarsalis","L",5
"6241","FC-015",2021-08-03,2021,31,"NW","Pipiens","L",2
"6242","FC-041",2021-08-03,2021,31,"NW","Pipiens","L",9
"6243","FC-041",2021-08-03,2021,31,"NW","Tarsalis","L",25
"6244","FC-049",2021-08-03,2021,31,"SW","Tarsalis","L",11
"6245","FC-049",2021-08-03,2021,31,"SW","Pipiens","L",3
"6246","FC-052",2021-08-03,2021,31,"NW","Pipiens","L",2
"6247","FC-052",2021-08-03,2021,31,"NW","Tarsalis","L",3
"6248","FC-058",2021-08-03,2021,31,"SW","Pipiens","L",6
"6249","FC-058",2021-08-03,2021,31,"SW","Tarsalis","L",11
"6250","FC-060",2021-08-03,2021,31,"NW","Tarsalis","L",15
"6251","FC-060",2021-08-03,2021,31,"NW","Pipiens","L",18
"6252","FC-061",2021-08-03,2021,31,"NW","Pipiens","L",2
"6253","FC-061",2021-08-03,2021,31,"NW","Tarsalis","L",19
"6254","FC-063",2021-08-03,2021,31,"NW","Tarsalis","L",3
"6255","FC-063",2021-08-03,2021,31,"NW","Pipiens","L",5
"6256","FC-063gr",2021-08-03,2021,31,"NW","Pipiens","G",4
"6257","FC-073",2021-08-03,2021,31,"NW","Pipiens","L",3
"6258","FC-073",2021-08-03,2021,31,"NW","Tarsalis","L",7
"6259","FC-090gr",2021-08-03,2021,31,"NW","Pipiens","G",6
"6260","FC-001",2021-08-04,2021,31,"SW","Pipiens","L",5
"6261","FC-001",2021-08-04,2021,31,"SW","Tarsalis","L",7
"6262","FC-029",2021-08-04,2021,31,"SE","Tarsalis","L",32
"6263","FC-029",2021-08-04,2021,31,"SE","Pipiens","L",14
"6264","FC-029gr",2021-08-04,2021,31,"SE","Pipiens","G",55
"6265","FC-029gr",2021-08-04,2021,31,"SE","Tarsalis","G",2
"6266","FC-037",2021-08-04,2021,31,"SW","Pipiens","L",9
"6267","FC-037",2021-08-04,2021,31,"SW","Tarsalis","L",30
"6268","FC-054",2021-08-04,2021,31,"SE","Tarsalis","L",12
"6269","FC-054",2021-08-04,2021,31,"SE","Pipiens","L",5
"6270","FC-057",2021-08-04,2021,31,"SW","Tarsalis","L",6
"6271","FC-062",2021-08-04,2021,31,"SW","Tarsalis","L",7
"6272","FC-062",2021-08-04,2021,31,"SW","Pipiens","L",4
"6273","FC-068",2021-08-04,2021,31,"SW","Pipiens","L",2
"6274","FC-068",2021-08-04,2021,31,"SW","Tarsalis","L",12
"6275","FC-071",2021-08-04,2021,31,"SW","Tarsalis","L",1
"6276","FC-071",2021-08-04,2021,31,"SW","Pipiens","L",2
"6277","FC-089gr",2021-08-04,2021,31,"SW","Pipiens","G",409
"6278","FC-093",2021-08-04,2021,31,"SW","Tarsalis","L",24
"6279","FC-093",2021-08-04,2021,31,"SW","Pipiens","L",6
"6280","LV-004",2021-08-01,2021,31,"LV","Pipiens","L",23
"6281","LV-004",2021-08-01,2021,31,"LV","Tarsalis","L",140
"6282","LV-066",2021-08-01,2021,31,"LV","Tarsalis","L",52
"6283","LV-066",2021-08-01,2021,31,"LV","Pipiens","L",16
"6284","LV-069",2021-08-01,2021,31,"LV","Pipiens","L",2
"6285","LV-069",2021-08-01,2021,31,"LV","Tarsalis","L",83
"6286","LV-078",2021-08-01,2021,31,"LV","Tarsalis","L",108
"6287","LV-078",2021-08-01,2021,31,"LV","Pipiens","L",28
"6288","LV-079gr",2021-08-01,2021,31,"LV","Pipiens","G",23
"6289","LV-080",2021-08-01,2021,31,"LV","Tarsalis","L",68
"6290","LV-080",2021-08-01,2021,31,"LV","Pipiens","L",20
"6291","LV-088",2021-08-01,2021,31,"LV","Pipiens","L",32
"6292","LV-088",2021-08-01,2021,31,"LV","Tarsalis","L",99
"6293","LV-093",2021-08-01,2021,31,"LV","Tarsalis","L",64
"6294","LV-093",2021-08-01,2021,31,"LV","Pipiens","L",10
"6295","LV-095",2021-08-01,2021,31,"LV","Pipiens","L",48
"6296","LV-095",2021-08-01,2021,31,"LV","Tarsalis","L",268
"6297","LV-116",2021-08-01,2021,31,"LV","Pipiens","L",8
"6298","LV-116",2021-08-01,2021,31,"LV","Tarsalis","L",82
"6299","LV-117",2021-08-01,2021,31,"LV","Tarsalis","L",32
"6300","LV-117",2021-08-01,2021,31,"LV","Pipiens","L",8
"6301","LV-074",2021-08-02,2021,31,"LV","Pipiens","L",43
"6302","LV-074",2021-08-02,2021,31,"LV","Tarsalis","L",76
"6303","LV-074gr",2021-08-02,2021,31,"LV","Pipiens","G",256
"6304","LV-077",2021-08-02,2021,31,"LV","Tarsalis","L",124
"6305","LV-077",2021-08-02,2021,31,"LV","Pipiens","L",9
"6306","LV-089",2021-08-02,2021,31,"LV","Tarsalis","L",110
"6307","LV-089",2021-08-02,2021,31,"LV","Pipiens","L",8
"6308","LV-100",2021-08-02,2021,31,"LV","Tarsalis","L",67
"6309","LV-100",2021-08-02,2021,31,"LV","Pipiens","L",25
"6310","LV-104",2021-08-02,2021,31,"LV","Pipiens","L",5
"6311","LV-104",2021-08-02,2021,31,"LV","Tarsalis","L",43
"6312","LV-110",2021-08-02,2021,31,"LV","Tarsalis","L",63
"6313","LV-110",2021-08-02,2021,31,"LV","Pipiens","L",13
"6314","LV-112",2021-08-02,2021,31,"LV","Tarsalis","L",39
"6315","LV-112",2021-08-02,2021,31,"LV","Pipiens","L",5
"6316","LV-113",2021-08-02,2021,31,"LV","Pipiens","L",8
"6317","LV-113",2021-08-02,2021,31,"LV","Tarsalis","L",34
"6318","LV-118",2021-08-02,2021,31,"LV","Tarsalis","L",24
"6319","LV-118",2021-08-02,2021,31,"LV","Pipiens","L",3
"6320","LV-124",2021-08-02,2021,31,"LV","Pipiens","L",9
"6321","LV-124",2021-08-02,2021,31,"LV","Tarsalis","L",172
"6322","LV-125",2021-08-02,2021,31,"LV","Pipiens","L",40
"6323","LV-125",2021-08-02,2021,31,"LV","Tarsalis","L",56
"6324","LV-019",2021-08-03,2021,31,"LV","Pipiens","L",42
"6325","LV-019",2021-08-03,2021,31,"LV","Tarsalis","L",7
"6326","LV-020",2021-08-03,2021,31,"LV","Tarsalis","L",9
"6327","LV-020",2021-08-03,2021,31,"LV","Pipiens","L",2
"6328","LV-021",2021-08-03,2021,31,"LV","Tarsalis","L",4
"6329","LV-042",2021-08-03,2021,31,"LV","Tarsalis","L",40
"6330","LV-042",2021-08-03,2021,31,"LV","Pipiens","L",49
"6331","LV-067",2021-08-03,2021,31,"LV","Pipiens","L",7
"6332","LV-067",2021-08-03,2021,31,"LV","Tarsalis","L",25
"6333","LV-087",2021-08-03,2021,31,"LV","Tarsalis","L",17
"6334","LV-087",2021-08-03,2021,31,"LV","Pipiens","L",1
"6335","LV-114",2021-08-03,2021,31,"LV","Pipiens","L",32
"6336","LV-114",2021-08-03,2021,31,"LV","Tarsalis","L",56
"6337","LV-120",2021-08-03,2021,31,"LV","Pipiens","L",1
"6338","LV-120",2021-08-03,2021,31,"LV","Tarsalis","L",14
"6339","LV-010gr",2021-08-04,2021,31,"LV","Pipiens","G",11
"6340","LV-014",2021-08-04,2021,31,"LV","Tarsalis","L",17
"6341","LV-014",2021-08-04,2021,31,"LV","Pipiens","L",3
"6342","LV-097",2021-08-04,2021,31,"LV","Pipiens","L",5
"6343","LV-097",2021-08-04,2021,31,"LV","Tarsalis","L",13
"6344","LV-098",2021-08-04,2021,31,"LV","Tarsalis","L",1
"6345","LV-099",2021-08-04,2021,31,"LV","Tarsalis","L",2
"6346","LV-102",2021-08-04,2021,31,"LV","Pipiens","L",11
"6347","LV-102",2021-08-04,2021,31,"LV","Tarsalis","L",34
"6348","LV-105",2021-08-04,2021,31,"LV","Pipiens","L",6
"6349","LV-105",2021-08-04,2021,31,"LV","Tarsalis","L",8
"6350","LV-121",2021-08-04,2021,31,"LV","Tarsalis","L",14
"6351","LV-122",2021-08-04,2021,31,"LV","Tarsalis","L",30
"6352","LV-122",2021-08-04,2021,31,"LV","Pipiens","L",14
"6353","LC-010",2021-08-01,2021,31,"TT","Tarsalis","L",228
"6354","LC-010",2021-08-01,2021,31,"TT","Pipiens","L",28
"6355","LC-022",2021-08-01,2021,31,"TT","Tarsalis","L",148
"6356","LC-022",2021-08-01,2021,31,"TT","Pipiens","L",8
"6357","LC-048",2021-08-01,2021,31,"TT","Tarsalis","L",79
"6358","LC-048",2021-08-01,2021,31,"TT","Pipiens","L",4
"6359","LC-050",2021-08-01,2021,31,"TT","Pipiens","L",40
"6360","LC-050",2021-08-01,2021,31,"TT","Tarsalis","L",468
"6361","LC-051",2021-08-01,2021,31,"TT","Tarsalis","L",94
"6362","LC-051",2021-08-01,2021,31,"TT","Pipiens","L",8
"6363","LC-052",2021-08-01,2021,31,"TT","Pipiens","L",32
"6364","LC-052",2021-08-01,2021,31,"TT","Tarsalis","L",160
"6365","BC-19",2021-08-09,2021,32,"BC","Tarsalis","L",16
"6366","BC-15",2021-08-09,2021,32,"BC","Tarsalis","L",50
"6367","BC-17",2021-08-09,2021,32,"BC","Tarsalis","L",50
"6368","BC-09",2021-08-09,2021,32,"BC","Tarsalis","L",12
"6369","BC-04",2021-08-09,2021,32,"BC","Tarsalis","L",4
"6370","LC-001",2021-08-10,2021,32,"BE","Tarsalis","L",37
"6371","LC-001",2021-08-10,2021,32,"BE","Pipiens","L",20
"6372","LC-049",2021-08-10,2021,32,"BE","Tarsalis","L",18
"6373","LC-053",2021-08-10,2021,32,"BE","Pipiens","L",5
"6374","LC-053",2021-08-10,2021,32,"BE","Tarsalis","L",43
"6375","LC-054",2021-08-10,2021,32,"BE","Tarsalis","L",32
"6376","LC-054",2021-08-10,2021,32,"BE","Pipiens","L",50
"6377","WC-055",2021-08-10,2021,32,"BE","Pipiens","L",3
"6378","WC-055",2021-08-10,2021,32,"BE","Tarsalis","L",10
"6379","FC-006",2021-08-08,2021,32,"NE","Pipiens","L",27
"6380","FC-006",2021-08-08,2021,32,"NE","Tarsalis","L",15
"6381","FC-014",2021-08-08,2021,32,"NE","Pipiens","L",341
"6382","FC-014",2021-08-08,2021,32,"NE","Tarsalis","L",78
"6383","FC-019",2021-08-08,2021,32,"NE","Pipiens","L",27
"6384","FC-019",2021-08-08,2021,32,"NE","Tarsalis","L",7
"6385","FC-034",2021-08-08,2021,32,"NE","Tarsalis","L",100
"6386","FC-034",2021-08-08,2021,32,"NE","Pipiens","L",6
"6387","FC-036",2021-08-08,2021,32,"NW","Tarsalis","L",30
"6388","FC-036",2021-08-08,2021,32,"NW","Pipiens","L",27
"6389","FC-038",2021-08-08,2021,32,"NE","Pipiens","L",18
"6390","FC-038",2021-08-08,2021,32,"NE","Tarsalis","L",61
"6391","FC-040",2021-08-08,2021,32,"NE","Pipiens","L",22
"6392","FC-040",2021-08-08,2021,32,"NE","Tarsalis","L",55
"6393","FC-040gr",2021-08-08,2021,32,"NE","Pipiens","G",121
"6394","FC-066",2021-08-08,2021,32,"NE","Pipiens","L",450
"6395","FC-066",2021-08-08,2021,32,"NE","Tarsalis","L",50
"6396","FC-066gr",2021-08-08,2021,32,"NE","Pipiens","G",55
"6397","FC-066gr",2021-08-08,2021,32,"NE","Tarsalis","G",4
"6398","FC-067",2021-08-08,2021,32,"NE","Tarsalis","L",9
"6399","FC-067",2021-08-08,2021,32,"NE","Pipiens","L",1
"6400","FC-069",2021-08-08,2021,32,"NE","Tarsalis","L",23
"6401","FC-069",2021-08-08,2021,32,"NE","Pipiens","L",2
"6402","FC-072",2021-08-08,2021,32,"NE","Tarsalis","L",49
"6403","FC-072",2021-08-08,2021,32,"NE","Pipiens","L",17
"6404","FC-091gr",2021-08-08,2021,32,"NE","Pipiens","G",45
"6405","FC-091gr",2021-08-08,2021,32,"NE","Tarsalis","G",2
"6406","FC-092gr",2021-08-08,2021,32,"NE","Pipiens","G",8
"6407","FC-004",2021-08-09,2021,32,"SE","Tarsalis","L",34
"6408","FC-004",2021-08-09,2021,32,"SE","Pipiens","L",10
"6409","FC-023",2021-08-09,2021,32,"SE","Pipiens","L",1
"6410","FC-023",2021-08-09,2021,32,"SE","Tarsalis","L",3
"6411","FC-027",2021-08-09,2021,32,"SE","Pipiens","L",107
"6412","FC-027",2021-08-09,2021,32,"SE","Tarsalis","L",97
"6413","FC-031",2021-08-09,2021,32,"SE","Tarsalis","L",5
"6414","FC-039",2021-08-09,2021,32,"SE","Tarsalis","L",19
"6415","FC-039",2021-08-09,2021,32,"SE","Pipiens","L",3
"6416","FC-046",2021-08-09,2021,32,"SE","Tarsalis","L",43
"6417","FC-046",2021-08-09,2021,32,"SE","Pipiens","L",44
"6418","FC-047",2021-08-09,2021,32,"SE","Tarsalis","L",15
"6419","FC-047",2021-08-09,2021,32,"SE","Pipiens","L",4
"6420","FC-050",2021-08-09,2021,32,"SE","Pipiens","L",36
"6421","FC-050",2021-08-09,2021,32,"SE","Tarsalis","L",36
"6422","FC-053",2021-08-09,2021,32,"SE","Tarsalis","L",17
"6423","FC-059",2021-08-09,2021,32,"SE","Pipiens","L",9
"6424","FC-059",2021-08-09,2021,32,"SE","Tarsalis","L",16
"6425","FC-064",2021-08-09,2021,32,"SE","Pipiens","L",6
"6426","FC-064",2021-08-09,2021,32,"SE","Tarsalis","L",22
"6427","FC-074",2021-08-09,2021,32,"SE","Pipiens","L",15
"6428","FC-074",2021-08-09,2021,32,"SE","Tarsalis","L",78
"6429","FC-075",2021-08-09,2021,32,"SE","Pipiens","L",42
"6430","FC-075",2021-08-09,2021,32,"SE","Tarsalis","L",44
"6431","FC-075gr",2021-08-09,2021,32,"SE","Pipiens","G",65
"6432","FC-088gr",2021-08-09,2021,32,"SE","Pipiens","G",89
"6433","FC-011",2021-08-10,2021,32,"NW","Tarsalis","L",3
"6434","FC-011",2021-08-10,2021,32,"NW","Pipiens","L",9
"6435","FC-015",2021-08-10,2021,32,"NW","Tarsalis","L",4
"6436","FC-041",2021-08-10,2021,32,"NW","Pipiens","L",22
"6437","FC-041",2021-08-10,2021,32,"NW","Tarsalis","L",18
"6438","FC-049",2021-08-10,2021,32,"SW","Tarsalis","L",8
"6439","FC-049",2021-08-10,2021,32,"SW","Pipiens","L",7
"6440","FC-052",2021-08-10,2021,32,"NW","Tarsalis","L",3
"6441","FC-058",2021-08-10,2021,32,"SW","Tarsalis","L",7
"6442","FC-058",2021-08-10,2021,32,"SW","Pipiens","L",4
"6443","FC-060",2021-08-10,2021,32,"NW","Tarsalis","L",15
"6444","FC-060",2021-08-10,2021,32,"NW","Pipiens","L",18
"6445","FC-061",2021-08-10,2021,32,"NW","Tarsalis","L",7
"6446","FC-061",2021-08-10,2021,32,"NW","Pipiens","L",7
"6447","FC-063",2021-08-10,2021,32,"NW","Tarsalis","L",3
"6448","FC-063",2021-08-10,2021,32,"NW","Pipiens","L",2
"6449","FC-063gr",2021-08-10,2021,32,"NW","Pipiens","G",76
"6450","FC-073",2021-08-10,2021,32,"NW","Pipiens","L",28
"6451","FC-073",2021-08-10,2021,32,"NW","Tarsalis","L",19
"6452","FC-090gr",2021-08-10,2021,32,"NW","Pipiens","G",36
"6453","FC-001",2021-08-11,2021,32,"SW","Pipiens","L",5
"6454","FC-001",2021-08-11,2021,32,"SW","Tarsalis","L",10
"6455","FC-029",2021-08-11,2021,32,"SE","Pipiens","L",12
"6456","FC-029",2021-08-11,2021,32,"SE","Tarsalis","L",15
"6457","FC-029gr",2021-08-11,2021,32,"SE","Tarsalis","G",2
"6458","FC-029gr",2021-08-11,2021,32,"SE","Pipiens","G",57
"6459","FC-037",2021-08-11,2021,32,"SW","Pipiens","L",14
"6460","FC-037",2021-08-11,2021,32,"SW","Tarsalis","L",9
"6461","FC-054",2021-08-11,2021,32,"SE","Pipiens","L",5
"6462","FC-054",2021-08-11,2021,32,"SE","Tarsalis","L",3
"6463","FC-057",2021-08-11,2021,32,"SW","Tarsalis","L",5
"6464","FC-057",2021-08-11,2021,32,"SW","Pipiens","L",3
"6465","FC-062",2021-08-11,2021,32,"SW","Tarsalis","L",5
"6466","FC-062",2021-08-11,2021,32,"SW","Pipiens","L",7
"6467","FC-068",2021-08-11,2021,32,"SW","Tarsalis","L",8
"6468","FC-071",2021-08-11,2021,32,"SW","Tarsalis","L",4
"6469","FC-071",2021-08-11,2021,32,"SW","Pipiens","L",1
"6470","FC-089gr",2021-08-11,2021,32,"SW","Pipiens","G",262
"6471","FC-093",2021-08-11,2021,32,"SW","Pipiens","L",7
"6472","FC-093",2021-08-11,2021,32,"SW","Tarsalis","L",11
"6473","LV-004",2021-08-08,2021,32,"LV","Tarsalis","L",104
"6474","LV-004",2021-08-08,2021,32,"LV","Pipiens","L",4
"6475","LV-066",2021-08-08,2021,32,"LV","Pipiens","L",15
"6476","LV-066",2021-08-08,2021,32,"LV","Tarsalis","L",48
"6477","LV-069",2021-08-08,2021,32,"LV","Tarsalis","L",100
"6478","LV-069",2021-08-08,2021,32,"LV","Pipiens","L",11
"6479","LV-078",2021-08-08,2021,32,"LV","Tarsalis","L",48
"6480","LV-078",2021-08-08,2021,32,"LV","Pipiens","L",22
"6481","LV-079gr",2021-08-08,2021,32,"LV","Pipiens","G",312
"6482","LV-080",2021-08-08,2021,32,"LV","Pipiens","L",14
"6483","LV-080",2021-08-08,2021,32,"LV","Tarsalis","L",23
"6484","LV-088",2021-08-08,2021,32,"LV","Tarsalis","L",81
"6485","LV-088",2021-08-08,2021,32,"LV","Pipiens","L",47
"6486","LV-093",2021-08-08,2021,32,"LV","Tarsalis","L",36
"6487","LV-093",2021-08-08,2021,32,"LV","Pipiens","L",5
"6488","LV-095",2021-08-08,2021,32,"LV","Tarsalis","L",104
"6489","LV-095",2021-08-08,2021,32,"LV","Pipiens","L",17
"6490","LV-116",2021-08-08,2021,32,"LV","Pipiens","L",2
"6491","LV-116",2021-08-08,2021,32,"LV","Tarsalis","L",32
"6492","LV-117",2021-08-08,2021,32,"LV","Tarsalis","L",80
"6493","LV-117",2021-08-08,2021,32,"LV","Pipiens","L",45
"6494","LV-074",2021-08-09,2021,32,"LV","Pipiens","L",21
"6495","LV-074",2021-08-09,2021,32,"LV","Tarsalis","L",22
"6496","LV-074gr",2021-08-09,2021,32,"LV","Pipiens","G",51
"6497","LV-074gr",2021-08-09,2021,32,"LV","Tarsalis","G",1
"6498","LV-077",2021-08-09,2021,32,"LV","Pipiens","L",16
"6499","LV-077",2021-08-09,2021,32,"LV","Tarsalis","L",6
"6500","LV-089",2021-08-09,2021,32,"LV","Pipiens","L",8
"6501","LV-089",2021-08-09,2021,32,"LV","Tarsalis","L",10
"6502","LV-100",2021-08-09,2021,32,"LV","Pipiens","L",5
"6503","LV-100",2021-08-09,2021,32,"LV","Tarsalis","L",15
"6504","LV-104",2021-08-09,2021,32,"LV","Tarsalis","L",42
"6505","LV-104",2021-08-09,2021,32,"LV","Pipiens","L",4
"6506","LV-110",2021-08-09,2021,32,"LV","Tarsalis","L",17
"6507","LV-110",2021-08-09,2021,32,"LV","Pipiens","L",1
"6508","LV-112",2021-08-09,2021,32,"LV","Tarsalis","L",35
"6509","LV-112",2021-08-09,2021,32,"LV","Pipiens","L",12
"6510","LV-113",2021-08-09,2021,32,"LV","Tarsalis","L",12
"6511","LV-113",2021-08-09,2021,32,"LV","Pipiens","L",2
"6512","LV-118",2021-08-09,2021,32,"LV","Pipiens","L",4
"6513","LV-118",2021-08-09,2021,32,"LV","Tarsalis","L",26
"6514","LV-124",2021-08-09,2021,32,"LV","Pipiens","L",16
"6515","LV-124",2021-08-09,2021,32,"LV","Tarsalis","L",46
"6516","LV-125",2021-08-09,2021,32,"LV","Pipiens","L",66
"6517","LV-125",2021-08-09,2021,32,"LV","Tarsalis","L",54
"6518","LV-019",2021-08-10,2021,32,"LV","Tarsalis","L",20
"6519","LV-019",2021-08-10,2021,32,"LV","Pipiens","L",4
"6520","LV-020",2021-08-10,2021,32,"LV","Tarsalis","L",138
"6521","LV-020",2021-08-10,2021,32,"LV","Pipiens","L",12
"6522","LV-021",2021-08-10,2021,32,"LV","Tarsalis","L",7
"6523","LV-021",2021-08-10,2021,32,"LV","Pipiens","L",1
"6524","LV-042",2021-08-10,2021,32,"LV","Tarsalis","L",64
"6525","LV-042",2021-08-10,2021,32,"LV","Pipiens","L",112
"6526","LV-067",2021-08-10,2021,32,"LV","Tarsalis","L",144
"6527","LV-067",2021-08-10,2021,32,"LV","Pipiens","L",20
"6528","LV-087",2021-08-10,2021,32,"LV","Tarsalis","L",26
"6529","LV-087",2021-08-10,2021,32,"LV","Pipiens","L",2
"6530","LV-114",2021-08-10,2021,32,"LV","Tarsalis","L",34
"6531","LV-114",2021-08-10,2021,32,"LV","Pipiens","L",13
"6532","LV-120",2021-08-10,2021,32,"LV","Tarsalis","L",56
"6533","LV-120",2021-08-10,2021,32,"LV","Pipiens","L",12
"6534","LV-010gr",2021-08-11,2021,32,"LV","Pipiens","G",47
"6535","LV-014",2021-08-11,2021,32,"LV","Pipiens","L",3
"6536","LV-014",2021-08-11,2021,32,"LV","Tarsalis","L",12
"6537","LV-097",2021-08-11,2021,32,"LV","Tarsalis","L",14
"6538","LV-097",2021-08-11,2021,32,"LV","Pipiens","L",16
"6539","LV-098",2021-08-11,2021,32,"LV","Tarsalis","L",4
"6540","LV-098",2021-08-11,2021,32,"LV","Pipiens","L",5
"6541","LV-099",2021-08-11,2021,32,"LV","Tarsalis","L",3
"6542","LV-099",2021-08-11,2021,32,"LV","Pipiens","L",1
"6543","LV-102",2021-08-11,2021,32,"LV","Pipiens","L",14
"6544","LV-102",2021-08-11,2021,32,"LV","Tarsalis","L",31
"6545","LV-105",2021-08-11,2021,32,"LV","Tarsalis","L",16
"6546","LV-121",2021-08-11,2021,32,"LV","Pipiens","L",1
"6547","LV-121",2021-08-11,2021,32,"LV","Tarsalis","L",3
"6548","LV-122",2021-08-11,2021,32,"LV","Pipiens","L",6
"6549","LV-122",2021-08-11,2021,32,"LV","Tarsalis","L",39
"6550","LC-010",2021-08-08,2021,32,"TT","Tarsalis","L",148
"6551","LC-010",2021-08-08,2021,32,"TT","Pipiens","L",44
"6552","LC-022",2021-08-08,2021,32,"TT","Pipiens","L",17
"6553","LC-022",2021-08-08,2021,32,"TT","Tarsalis","L",31
"6554","LC-048",2021-08-08,2021,32,"TT","Tarsalis","L",112
"6555","LC-048",2021-08-08,2021,32,"TT","Pipiens","L",4
"6556","LC-050",2021-08-08,2021,32,"TT","Pipiens","L",4
"6557","LC-050",2021-08-08,2021,32,"TT","Tarsalis","L",23
"6558","LC-051",2021-08-08,2021,32,"TT","Tarsalis","L",60
"6559","LC-051",2021-08-08,2021,32,"TT","Pipiens","L",11
"6560","LC-052",2021-08-08,2021,32,"TT","Tarsalis","L",136
"6561","LC-052",2021-08-08,2021,32,"TT","Pipiens","L",96
"6562","BC-19",2021-08-16,2021,33,"BC","Tarsalis","L",13
"6563","BC-15",2021-08-16,2021,33,"BC","Tarsalis","L",42
"6564","BC-17",2021-08-16,2021,33,"BC","Tarsalis","L",25
"6565","BC-09",2021-08-16,2021,33,"BC","Tarsalis","L",13
"6566","BC-04",2021-08-16,2021,33,"BC","Tarsalis","L",10
"6567","LC-001",2021-08-17,2021,33,"BE","Pipiens","L",7
"6568","LC-001",2021-08-17,2021,33,"BE","Tarsalis","L",26
"6569","LC-049",2021-08-17,2021,33,"BE","Pipiens","L",1
"6570","LC-049",2021-08-17,2021,33,"BE","Tarsalis","L",30
"6571","LC-053",2021-08-17,2021,33,"BE","Tarsalis","L",18
"6572","LC-053",2021-08-17,2021,33,"BE","Pipiens","L",2
"6573","LC-054",2021-08-17,2021,33,"BE","Pipiens","L",18
"6574","LC-054",2021-08-17,2021,33,"BE","Tarsalis","L",40
"6575","WC-055",2021-08-17,2021,33,"BE","Pipiens","L",1
"6576","WC-055",2021-08-17,2021,33,"BE","Tarsalis","L",18
"6577","FC-006",2021-08-15,2021,33,"NE","Pipiens","L",15
"6578","FC-006",2021-08-15,2021,33,"NE","Tarsalis","L",19
"6579","FC-034",2021-08-15,2021,33,"NE","Tarsalis","L",47
"6580","FC-036",2021-08-15,2021,33,"NW","Pipiens","L",18
"6581","FC-036",2021-08-15,2021,33,"NW","Tarsalis","L",50
"6582","FC-038",2021-08-15,2021,33,"NE","Tarsalis","L",66
"6583","FC-038",2021-08-15,2021,33,"NE","Pipiens","L",12
"6584","FC-040",2021-08-15,2021,33,"NE","Tarsalis","L",36
"6585","FC-040",2021-08-15,2021,33,"NE","Pipiens","L",21
"6586","FC-040gr",2021-08-15,2021,33,"NE","Pipiens","G",33
"6587","FC-067",2021-08-15,2021,33,"NE","Tarsalis","L",7
"6588","FC-067",2021-08-15,2021,33,"NE","Pipiens","L",2
"6589","FC-069",2021-08-15,2021,33,"NE","Pipiens","L",1
"6590","FC-069",2021-08-15,2021,33,"NE","Tarsalis","L",65
"6591","FC-072",2021-08-15,2021,33,"NE","Pipiens","L",2
"6592","FC-072",2021-08-15,2021,33,"NE","Tarsalis","L",12
"6593","FC-091gr",2021-08-15,2021,33,"NE","Pipiens","G",22
"6594","FC-092gr",2021-08-15,2021,33,"NE","Pipiens","G",10
"6595","FC-092gr",2021-08-15,2021,33,"NE","Tarsalis","G",1
"6596","FC-004",2021-08-16,2021,33,"SE","Pipiens","L",1
"6597","FC-014",2021-08-16,2021,33,"NE","Pipiens","L",19
"6598","FC-019",2021-08-16,2021,33,"NE","Pipiens","L",5
"6599","FC-019",2021-08-16,2021,33,"NE","Tarsalis","L",3
"6600","FC-023",2021-08-16,2021,33,"SE","Tarsalis","L",6
"6601","FC-023",2021-08-16,2021,33,"SE","Pipiens","L",3
"6602","FC-027",2021-08-16,2021,33,"SE","Pipiens","L",7
"6603","FC-031",2021-08-16,2021,33,"SE","Tarsalis","L",4
"6604","FC-031",2021-08-16,2021,33,"SE","Pipiens","L",4
"6605","FC-039",2021-08-16,2021,33,"SE","Tarsalis","L",8
"6606","FC-039",2021-08-16,2021,33,"SE","Pipiens","L",5
"6607","FC-046",2021-08-16,2021,33,"SE","Tarsalis","L",14
"6608","FC-046",2021-08-16,2021,33,"SE","Pipiens","L",8
"6609","FC-047",2021-08-16,2021,33,"SE","Pipiens","L",3
"6610","FC-047",2021-08-16,2021,33,"SE","Tarsalis","L",3
"6611","FC-050",2021-08-16,2021,33,"SE","Tarsalis","L",7
"6612","FC-050",2021-08-16,2021,33,"SE","Pipiens","L",10
"6613","FC-053",2021-08-16,2021,33,"SE","Tarsalis","L",1
"6614","FC-059",2021-08-16,2021,33,"SE","Tarsalis","L",1
"6615","FC-059",2021-08-16,2021,33,"SE","Pipiens","L",2
"6616","FC-064",2021-08-16,2021,33,"SE","Pipiens","L",7
"6617","FC-064",2021-08-16,2021,33,"SE","Tarsalis","L",3
"6618","FC-066",2021-08-16,2021,33,"NE","Pipiens","L",53
"6619","FC-066",2021-08-16,2021,33,"NE","Tarsalis","L",2
"6620","FC-066gr",2021-08-16,2021,33,"NE","Pipiens","G",4
"6621","FC-074",2021-08-16,2021,33,"SE","Tarsalis","L",12
"6622","FC-074",2021-08-16,2021,33,"SE","Pipiens","L",2
