"trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total"
"LV-080","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",8
"LV-080","LV","LV",2023-07-24,2023,30,"non culex","Aedes hendersoni","L","culex",4
"LV-080","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",104
"LV-089","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",96
"LV-089","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",4
"LV-089","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",1328
"LV-089","LV","LV",2023-07-24,2023,30,"non culex","Culiseta inornata","L","culex",16
"LV-100","LV","LV",2023-07-24,2023,30,"non culex","Aedes dorsalis","L","culex",4
"LV-100","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",52
"LV-100","LV","LV",2023-07-24,2023,30,"non culex","Culiseta inornata","L","culex",4
"LV-100","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",432
"LV-100","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",16
"LV-104","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",432
"LV-104","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",64
"LV-104","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",2
"LV-104","LV","LV",2023-07-24,2023,30,"non culex","Culiseta inornata","L","culex",16
"LV-110","LV","LV",2023-07-24,2023,30,"non culex","Anopheles freeborni","L","culex",4
"LV-110","LV","LV",2023-07-24,2023,30,"non culex","Culiseta inornata","L","culex",11
"LV-110","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",105
"LV-110","LV","LV",2023-07-24,2023,30,"non culex","Aedes increpitus","L","culex",8
"LV-110","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",10
"LV-110","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",209
"LV-112","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",188
"LV-112","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",36
"LV-112","LV","LV",2023-07-24,2023,30,"non culex","Anopheles freeborni","L","culex",12
"LV-112","LV","LV",2023-07-24,2023,30,"non culex","Culiseta inornata","L","culex",8
"LV-112","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",8
"LV-113","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",4
"LV-113","LV","LV",2023-07-24,2023,30,"non culex","Aedes increpitus","L","culex",60
"LV-113","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",100
"LV-113","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",148
"LV-118","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",268
"LV-118","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",20
"LV-118","LV","LV",2023-07-24,2023,30,"non culex","Anopheles freeborni","L","culex",20
"LV-118","LV","LV",2023-07-24,2023,30,"non culex","Culiseta inornata","L","culex",20
"LV-118","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",28
"LV-124","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",608
"LV-124","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",48
"LV-124","LV","LV",2023-07-24,2023,30,"non culex","Aedes dorsalis","L","culex",16
"LV-124","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",16
"LV-125","LV","LV",2023-07-24,2023,30,"Tarsalis","Culex tarsalis","L","culex",260
"LV-125","LV","LV",2023-07-24,2023,30,"non culex","Aedes vexans","L","culex",27
"LV-125","LV","LV",2023-07-24,2023,30,"non culex","Aedes increpitus","L","culex",15
"LV-125","LV","LV",2023-07-24,2023,30,"non culex","Aedes dorsalis","L","culex",3
"LV-125","LV","LV",2023-07-24,2023,30,"Pipiens","Culex pipiens","L","culex",22
"LV-125","LV","LV",2023-07-24,2023,30,"non culex","Culiseta inornata","L","culex",12
"FC-006","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",12
"FC-006","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",4
"FC-006","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",9
"FC-006","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",129
"FC-006","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",153
"FC-014","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",9
"FC-014","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",151
"FC-014","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",28
"FC-014","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",199
"FC-014","NE","FC",2023-07-23,2023,29,"non culex","Aedes increpitus","L","culex",15
"FC-014","NE","FC",2023-07-23,2023,29,"non culex","Aedes trivittatus","L","culex",1
"FC-014","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",38
"FC-014","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",439
"FC-019","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-019","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",282
"FC-019","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",58
"FC-019","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",79
"FC-019","NE","FC",2023-07-23,2023,29,"non culex","Aedes increpitus","L","culex",34
"FC-019","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",2
"FC-034","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",4
"FC-034","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",168
"FC-034","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",4
"FC-034","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",3
"FC-034","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",2
"FC-034","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",63
"FC-036","NW","FC",2023-07-23,2023,29,"non culex","Aedes increpitus","L","culex",12
"FC-036","NW","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-036","NW","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",9
"FC-036","NW","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",41
"FC-036","NW","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",145
"FC-036","NW","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",2
"FC-038","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",243
"FC-038","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",6
"FC-038","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",8
"FC-038","NE","FC",2023-07-23,2023,29,"non culex","Aedes trivittatus","L","culex",1
"FC-038","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",7
"FC-038","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",2
"FC-038","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",282
"FC-038","NE","FC",2023-07-23,2023,29,"non culex","Aedes increpitus","L","culex",7
"FC-040","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",8
"FC-040","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",8
"FC-040","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",322
"FC-040","NE","FC",2023-07-23,2023,29,"non culex","Coquillettidia perturbans","L","culex",1
"FC-040","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",254
"FC-040","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",21
"FC-040GR","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","G","culex",61
"FC-040GR","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","G","culex",2
"FC-066","NE","FC",2023-07-23,2023,29,"non culex","Coquillettidia perturbans","L","culex",144
"FC-066","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",48
"FC-066","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",221
"FC-066","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",960
"FC-066","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",32
"FC-066","NE","FC",2023-07-23,2023,29,"non culex","Aedes increpitus","L","culex",480
"FC-066","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",48
"FC-066","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",407
"FC-066GR","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","G","culex",5
"FC-066GR","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","G","culex",2
"FC-067","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",14
"FC-067","NE","FC",2023-07-23,2023,29,"non culex","Aedes increpitus","L","culex",99
"FC-067","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",5
"FC-067","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",16
"FC-067","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",152
"FC-067","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",229
"FC-067","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",23
"FC-069","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",121
"FC-069","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",4
"FC-069","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",7
"FC-069","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",10
"FC-069","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",60
"FC-072","NE","FC",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",79
"FC-072","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",497
"FC-072","NE","FC",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",3
"FC-072","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",19
"FC-072","NE","FC",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",6
"FC-072","NE","FC",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-091GR","NE","FC",2023-07-23,2023,29,"non culex","Aedes increpitus","G","culex",1
"FC-091GR","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","G","culex",39
"FC-091GR","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","G","culex",3
"FC-092GR","NE","FC",2023-07-23,2023,29,"Pipiens","Culex pipiens","G","culex",27
"FC-092GR","NE","FC",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","G","culex",1
"LV-004","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",464
"LV-004","LV","LV",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",16
"LV-004","LV","LV",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",48
"LV-004","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",1984
"LV-066","LV","LV",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",8
"LV-066","LV","LV",2023-07-23,2023,29,"non culex","Aedes increpitus","L","culex",4
"LV-066","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",240
"LV-066","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",128
"LV-066","LV","LV",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",8
"LV-069","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",90
"LV-069","LV","LV",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",1
"LV-069","LV","LV",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",5
"LV-069","LV","LV",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",2
"LV-069","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",29
"LV-069","LV","LV",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",13
"LV-078","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",8
"LV-078","LV","LV",2023-07-23,2023,29,"non culex","Aedes increpitus","L","culex",2
"LV-078","LV","LV",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",4
"LV-078","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",83
"LV-079GR","LV","LV",2023-07-23,2023,29,"non culex","Culiseta inornata","G","culex",1
"LV-079GR","LV","LV",2023-07-23,2023,29,"Pipiens","Culex pipiens","G","culex",73
"LV-079GR","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","G","culex",2
"LV-079GR","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","G","culex",5
"LV-079GR","LV","LV",2023-07-23,2023,29,"non culex","Aedes dorsalis","G","culex",1
"LV-088","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",29
"LV-088","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",100
"LV-093","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",400
"LV-093","LV","LV",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",4
"LV-093","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",264
"LV-095","LV","LV",2023-07-23,2023,29,"none","Trap Malfunction","L","malfunction",0
"LV-116","LV","LV",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",10
"LV-116","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",58
"LV-116","LV","LV",2023-07-23,2023,29,"non culex","Aedes melanimon","L","culex",1
"LV-116","LV","LV",2023-07-23,2023,29,"non culex","Aedes dorsalis","L","culex",3
"LV-116","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",70
"LV-117","LV","LV",2023-07-23,2023,29,"Pipiens","Culex pipiens","L","culex",1
"LV-117","LV","LV",2023-07-23,2023,29,"Tarsalis","Culex tarsalis","L","culex",23
"LV-117","LV","LV",2023-07-23,2023,29,"non culex","Culiseta inornata","L","culex",1
"LV-117","LV","LV",2023-07-23,2023,29,"non culex","Aedes vexans","L","culex",21
"FC-001","SW","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",221
"FC-001","SW","FC",2023-07-19,2023,29,"non culex","Culiseta inornata","L","culex",4
"FC-001","SW","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",15
"FC-001","SW","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",5
"FC-001","SW","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",92
"FC-001","SW","FC",2023-07-19,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-029","SE","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",284
"FC-029","SE","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",97
"FC-029","SE","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",14
"FC-029","SE","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",3
"FC-029GR","SE","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","G","culex",15
"FC-037","SW","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",52
"FC-037","SW","FC",2023-07-19,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-037","SW","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",473
"FC-037","SW","FC",2023-07-19,2023,29,"non culex","Culiseta inornata","L","culex",1
"FC-037","SW","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",41
"FC-054","SE","FC",2023-07-19,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-054","SE","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",3
"FC-054","SE","FC",2023-07-19,2023,29,"non culex","Culiseta inornata","L","culex",2
"FC-054","SE","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",117
"FC-054","SE","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",104
"FC-054","SE","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",9
"FC-057","SW","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",27
"FC-057","SW","FC",2023-07-19,2023,29,"non culex","Coquillettidia perturbans","L","culex",5
"FC-057","SW","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",127
"FC-057","SW","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",16
"FC-057","SW","FC",2023-07-19,2023,29,"non culex","Culiseta inornata","L","culex",9
"FC-057","SW","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",286
"FC-062","SW","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",139
"FC-062","SW","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",319
"FC-062","SW","FC",2023-07-19,2023,29,"non culex","Culiseta inornata","L","culex",4
"FC-062","SW","FC",2023-07-19,2023,29,"non culex","Aedes increpitus","L","culex",2
"FC-062","SW","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",49
"FC-062","SW","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",8
"FC-068","SW","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",263
"FC-068","SW","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",2
"FC-068","SW","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",3
"FC-068","SW","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",7
"FC-071","SW","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",3
"FC-071","SW","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",13
"FC-071","SW","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",127
"FC-089GR","SW","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","G","culex",16
"FC-093","SW","FC",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",327
"FC-093","SW","FC",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",11
"FC-093","SW","FC",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",122
"FC-093","SW","FC",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",1
"FC-093","SW","FC",2023-07-19,2023,29,"non culex","Culiseta inornata","L","culex",4
"LV-010GR","LV","LV",2023-07-19,2023,29,"Pipiens","Culex pipiens","G","culex",67
"LV-014","LV","LV",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",24
"LV-014","LV","LV",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",3
"LV-014","LV","LV",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",17
"LV-014","LV","LV",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",1
"LV-097","LV","LV",2023-07-19,2023,29,"non culex","Anopheles freeborni","L","culex",12
"LV-097","LV","LV",2023-07-19,2023,29,"non culex","Culiseta inornata","L","culex",4
"LV-097","LV","LV",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",156
"LV-097","LV","LV",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",24
"LV-098","LV","LV",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",8
"LV-098","LV","LV",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",72
"LV-098","LV","LV",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",72
"LV-099","LV","LV",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",42
"LV-099","LV","LV",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",2
"LV-102","LV","LV",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",44
"LV-102","LV","LV",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",200
"LV-102","LV","LV",2023-07-19,2023,29,"non culex","Anopheles freeborni","L","culex",4
"LV-105","LV","LV",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",80
"LV-105","LV","LV",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",40
"LV-121","LV","LV",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",16
"LV-121","LV","LV",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",8
"LV-121","LV","LV",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",5
"LV-121","LV","LV",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",78
"LV-122","LV","LV",2023-07-19,2023,29,"non culex","Aedes vexans","L","culex",35
"LV-122","LV","LV",2023-07-19,2023,29,"Tarsalis","Culex tarsalis","L","culex",55
"LV-122","LV","LV",2023-07-19,2023,29,"non culex","Aedes dorsalis","L","culex",7
"LV-122","LV","LV",2023-07-19,2023,29,"Pipiens","Culex pipiens","L","culex",6
"FC-011","NW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",217
"FC-011","NW","FC",2023-07-18,2023,29,"non culex","Aedes melanimon","L","culex",4
"FC-011","NW","FC",2023-07-18,2023,29,"non culex","Aedes trivittatus","L","culex",4
"FC-011","NW","FC",2023-07-18,2023,29,"non culex","Aedes increpitus","L","culex",83
"FC-011","NW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",66
"FC-011","NW","FC",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",468
"FC-011","NW","FC",2023-07-18,2023,29,"non culex","Aedes cinereus","L","culex",21
"FC-011","NW","FC",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",19
"FC-015","NW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",274
"FC-015","NW","FC",2023-07-18,2023,29,"non culex","Aedes dorsalis","L","culex",6
"FC-015","NW","FC",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",143
"FC-015","NW","FC",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",3
"FC-015","NW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",2
"FC-041","NW","FC",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",4
"FC-041","NW","FC",2023-07-18,2023,29,"non culex","Aedes hendersoni","L","culex",1
"FC-041","NW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",12
"FC-041","NW","FC",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",106
"FC-041","NW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",519
"FC-049","SW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",40
"FC-049","SW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",339
"FC-049","SW","FC",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",1
"FC-049","SW","FC",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",7
"FC-052","NW","FC",2023-07-18,2023,29,"none","Trap Malfunction","L","malfunction",0
"FC-058","SW","FC",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",131
"FC-058","SW","FC",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",6
"FC-058","SW","FC",2023-07-18,2023,29,"non culex","Aedes increpitus","L","culex",55
"FC-058","SW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",12
"FC-058","SW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",248
"FC-058","SW","FC",2023-07-18,2023,29,"non culex","Aedes dorsalis","L","culex",1
"FC-058","SW","FC",2023-07-18,2023,29,"non culex","Aedes melanimon","L","culex",3
"FC-060","NW","FC",2023-07-18,2023,29,"none","No Mosquitoes","L","no mosquitoes",0
"FC-061","NW","FC",2023-07-18,2023,29,"non culex","Aedes increpitus","L","culex",3
"FC-061","NW","FC",2023-07-18,2023,29,"non culex","Aedes dorsalis","L","culex",3
"FC-061","NW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",512
"FC-061","NW","FC",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",2
"FC-061","NW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",10
"FC-061","NW","FC",2023-07-18,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-061","NW","FC",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",111
"FC-063","NW","FC",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",2
"FC-063","NW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",132
"FC-063","NW","FC",2023-07-18,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-063","NW","FC",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",467
"FC-063","NW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",24
"FC-063","NW","FC",2023-07-18,2023,29,"non culex","Aedes dorsalis","L","culex",2
"FC-063","NW","FC",2023-07-18,2023,29,"non culex","Aedes increpitus","L","culex",403
"FC-063GR","NW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","G","culex",274
"FC-063GR","NW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","G","culex",3
"FC-073","NW","FC",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",131
"FC-073","NW","FC",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",1
"FC-073","NW","FC",2023-07-18,2023,29,"non culex","Aedes melanimon","L","culex",1
"FC-073","NW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",1
"FC-073","NW","FC",2023-07-18,2023,29,"non culex","Aedes dorsalis","L","culex",2
"FC-073","NW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",171
"FC-090GR","NW","FC",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","G","culex",1
"FC-090GR","NW","FC",2023-07-18,2023,29,"Pipiens","Culex pipiens","G","culex",93
"LC-001","BE","BE",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",640
"LC-001","BE","BE",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",256
"LC-001","BE","BE",2023-07-18,2023,29,"Pipiens","Culex pipiens","L","culex",3
"LC-001","BE","BE",2023-07-18,2023,29,"non culex","Aedes dorsalis","L","culex",16
"LC-049","BE","BE",2023-07-18,2023,29,"non culex","Aedes vexans","L","culex",50
"LC-049","BE","BE",2023-07-18,2023,29,"non culex","Culiseta inornata","L","culex",1
"LC-049","BE","BE",2023-07-18,2023,29,"Tarsalis","Culex tarsalis","L","culex",122
"LC-049","BE","BE",2023-07-18,2023,29,"non culex","Aedes dorsalis","L","culex",44
"LC-049","BE","BE",2023-07-18,2023,29,"non culex","Aedes melanimon","L","culex",13
