"","trap_id","trap_date","year","week","zone","spp","method","total"
"4733","LV-100",2021-08-09,2021,32,"LV","Pipiens","L",5
"4734","LV-100",2021-08-09,2021,32,"LV","Tarsalis","L",15
"4735","LV-104",2021-08-09,2021,32,"LV","Tarsalis","L",42
"4736","LV-104",2021-08-09,2021,32,"LV","Pipiens","L",4
"4737","LV-110",2021-08-09,2021,32,"LV","Tarsalis","L",17
"4738","LV-110",2021-08-09,2021,32,"LV","Pipiens","L",1
"4739","LV-112",2021-08-09,2021,32,"LV","Tarsalis","L",35
"4740","LV-112",2021-08-09,2021,32,"LV","Pipiens","L",12
"4741","LV-113",2021-08-09,2021,32,"LV","Tarsalis","L",12
"4742","LV-113",2021-08-09,2021,32,"LV","Pipiens","L",2
"4743","LV-118",2021-08-09,2021,32,"LV","Pipiens","L",4
"4744","LV-118",2021-08-09,2021,32,"LV","Tarsalis","L",26
"4745","LV-124",2021-08-09,2021,32,"LV","Pipiens","L",16
"4746","LV-124",2021-08-09,2021,32,"LV","Tarsalis","L",46
"4747","LV-125",2021-08-09,2021,32,"LV","Pipiens","L",66
"4748","LV-125",2021-08-09,2021,32,"LV","Tarsalis","L",54
"4749","LV-020",2021-08-10,2021,32,"LV","Tarsalis","L",138
"4750","LV-020",2021-08-10,2021,32,"LV","Pipiens","L",12
"4751","LV-087",2021-08-10,2021,32,"LV","Tarsalis","L",26
"4752","LV-087",2021-08-10,2021,32,"LV","Pipiens","L",2
"4753","LV-114",2021-08-10,2021,32,"LV","Tarsalis","L",34
"4754","LV-114",2021-08-10,2021,32,"LV","Pipiens","L",13
"4755","LV-120",2021-08-10,2021,32,"LV","Tarsalis","L",56
"4756","LV-120",2021-08-10,2021,32,"LV","Pipiens","L",12
"4757","LV-099",2021-08-11,2021,32,"LV","Tarsalis","L",3
"4758","LV-099",2021-08-11,2021,32,"LV","Pipiens","L",1
"4759","LV-102",2021-08-11,2021,32,"LV","Pipiens","L",14
"4760","LV-102",2021-08-11,2021,32,"LV","Tarsalis","L",31
"4761","LV-105",2021-08-11,2021,32,"LV","Tarsalis","L",16
"4762","LV-121",2021-08-11,2021,32,"LV","Pipiens","L",1
"4763","LV-121",2021-08-11,2021,32,"LV","Tarsalis","L",3
"4764","LV-122",2021-08-11,2021,32,"LV","Pipiens","L",6
"4765","LV-122",2021-08-11,2021,32,"LV","Tarsalis","L",39
"4766","BC-19",2021-08-16,2021,33,"BC","Tarsalis","L",13
"4767","BC-15",2021-08-16,2021,33,"BC","Tarsalis","L",42
"4768","BC-17",2021-08-16,2021,33,"BC","Tarsalis","L",25
"4769","BC-09",2021-08-16,2021,33,"BC","Tarsalis","L",13
"4770","BC-04",2021-08-16,2021,33,"BC","Tarsalis","L",10
"4771","LC-001",2021-08-17,2021,33,"BE","Pipiens","L",7
"4772","LC-001",2021-08-17,2021,33,"BE","Tarsalis","L",26
"4773","LC-049",2021-08-17,2021,33,"BE","Pipiens","L",1
"4774","LC-049",2021-08-17,2021,33,"BE","Tarsalis","L",30
"4775","LC-053",2021-08-17,2021,33,"BE","Tarsalis","L",18
"4776","LC-053",2021-08-17,2021,33,"BE","Pipiens","L",2
"4777","LC-054",2021-08-17,2021,33,"BE","Pipiens","L",18
"4778","LC-054",2021-08-17,2021,33,"BE","Tarsalis","L",40
"4779","WC-055",2021-08-17,2021,33,"BE","Pipiens","L",1
"4780","WC-055",2021-08-17,2021,33,"BE","Tarsalis","L",18
"4781","FC-006",2021-08-15,2021,33,"NE","Pipiens","L",15
"4782","FC-006",2021-08-15,2021,33,"NE","Tarsalis","L",19
"4783","FC-034",2021-08-15,2021,33,"NE","Tarsalis","L",47
"4784","FC-036",2021-08-15,2021,33,"NW","Pipiens","L",18
"4785","FC-036",2021-08-15,2021,33,"NW","Tarsalis","L",50
"4786","FC-038",2021-08-15,2021,33,"NE","Tarsalis","L",66
"4787","FC-038",2021-08-15,2021,33,"NE","Pipiens","L",12
"4788","FC-040",2021-08-15,2021,33,"NE","Tarsalis","L",36
"4789","FC-040",2021-08-15,2021,33,"NE","Pipiens","L",21
"4790","FC-067",2021-08-15,2021,33,"NE","Tarsalis","L",7
"4791","FC-067",2021-08-15,2021,33,"NE","Pipiens","L",2
"4792","FC-069",2021-08-15,2021,33,"NE","Pipiens","L",1
"4793","FC-069",2021-08-15,2021,33,"NE","Tarsalis","L",65
"4794","FC-072",2021-08-15,2021,33,"NE","Pipiens","L",2
"4795","FC-072",2021-08-15,2021,33,"NE","Tarsalis","L",12
"4796","FC-004",2021-08-16,2021,33,"SE","Pipiens","L",1
"4797","FC-014",2021-08-16,2021,33,"NE","Pipiens","L",19
"4798","FC-019",2021-08-16,2021,33,"NE","Pipiens","L",5
"4799","FC-019",2021-08-16,2021,33,"NE","Tarsalis","L",3
"4800","FC-023",2021-08-16,2021,33,"SE","Tarsalis","L",6
"4801","FC-023",2021-08-16,2021,33,"SE","Pipiens","L",3
"4802","FC-027",2021-08-16,2021,33,"SE","Pipiens","L",7
"4803","FC-031",2021-08-16,2021,33,"SE","Tarsalis","L",4
"4804","FC-031",2021-08-16,2021,33,"SE","Pipiens","L",4
"4805","FC-039",2021-08-16,2021,33,"SE","Tarsalis","L",8
"4806","FC-039",2021-08-16,2021,33,"SE","Pipiens","L",5
"4807","FC-046",2021-08-16,2021,33,"SE","Tarsalis","L",14
"4808","FC-046",2021-08-16,2021,33,"SE","Pipiens","L",8
"4809","FC-047",2021-08-16,2021,33,"SE","Pipiens","L",3
"4810","FC-047",2021-08-16,2021,33,"SE","Tarsalis","L",3
"4811","FC-050",2021-08-16,2021,33,"SE","Tarsalis","L",7
"4812","FC-050",2021-08-16,2021,33,"SE","Pipiens","L",10
"4813","FC-053",2021-08-16,2021,33,"SE","Tarsalis","L",1
"4814","FC-059",2021-08-16,2021,33,"SE","Tarsalis","L",1
"4815","FC-059",2021-08-16,2021,33,"SE","Pipiens","L",2
"4816","FC-064",2021-08-16,2021,33,"SE","Pipiens","L",7
"4817","FC-064",2021-08-16,2021,33,"SE","Tarsalis","L",3
"4818","FC-066",2021-08-16,2021,33,"NE","Pipiens","L",53
"4819","FC-066",2021-08-16,2021,33,"NE","Tarsalis","L",2
"4820","FC-074",2021-08-16,2021,33,"SE","Tarsalis","L",12
"4821","FC-074",2021-08-16,2021,33,"SE","Pipiens","L",2
"4822","FC-075",2021-08-16,2021,33,"SE","Pipiens","L",2
"4823","FC-011",2021-08-17,2021,33,"NW","Pipiens","L",5
"4824","FC-011",2021-08-17,2021,33,"NW","Tarsalis","L",9
"4825","FC-015",2021-08-17,2021,33,"NW","Tarsalis","L",3
"4826","FC-041",2021-08-17,2021,33,"NW","Tarsalis","L",17
"4827","FC-041",2021-08-17,2021,33,"NW","Pipiens","L",4
"4828","FC-049",2021-08-17,2021,33,"SW","Pipiens","L",6
"4829","FC-049",2021-08-17,2021,33,"SW","Tarsalis","L",8
"4830","FC-052",2021-08-17,2021,33,"NW","Tarsalis","L",4
"4831","FC-052",2021-08-17,2021,33,"NW","Pipiens","L",2
"4832","FC-058",2021-08-17,2021,33,"SW","Tarsalis","L",4
"4833","FC-060",2021-08-17,2021,33,"NW","Tarsalis","L",6
"4834","FC-060",2021-08-17,2021,33,"NW","Pipiens","L",19
"4835","FC-061",2021-08-17,2021,33,"NW","Tarsalis","L",24
"4836","FC-061",2021-08-17,2021,33,"NW","Pipiens","L",7
"4837","FC-063",2021-08-17,2021,33,"NW","Pipiens","L",2
"4838","FC-063",2021-08-17,2021,33,"NW","Tarsalis","L",5
"4839","FC-073",2021-08-17,2021,33,"NW","Tarsalis","L",9
"4840","FC-001",2021-08-18,2021,33,"SW","Tarsalis","L",6
"4841","FC-001",2021-08-18,2021,33,"SW","Pipiens","L",1
"4842","FC-029",2021-08-18,2021,33,"SE","Tarsalis","L",24
"4843","FC-029",2021-08-18,2021,33,"SE","Pipiens","L",2
"4844","FC-037",2021-08-18,2021,33,"SW","Tarsalis","L",6
"4845","FC-037",2021-08-18,2021,33,"SW","Pipiens","L",2
"4846","FC-054",2021-08-18,2021,33,"SE","Tarsalis","L",12
"4847","FC-054",2021-08-18,2021,33,"SE","Pipiens","L",12
"4848","FC-057",2021-08-18,2021,33,"SW","Pipiens","L",1
"4849","FC-057",2021-08-18,2021,33,"SW","Tarsalis","L",3
"4850","FC-062",2021-08-18,2021,33,"SW","Pipiens","L",2
"4851","FC-062",2021-08-18,2021,33,"SW","Tarsalis","L",3
"4852","FC-068",2021-08-18,2021,33,"SW","Pipiens","L",5
"4853","FC-068",2021-08-18,2021,33,"SW","Tarsalis","L",13
"4854","FC-093",2021-08-18,2021,33,"SW","Tarsalis","L",3
"4855","LV-069",2021-08-15,2021,33,"LV","Pipiens","L",9
"4856","LV-069",2021-08-15,2021,33,"LV","Tarsalis","L",41
"4857","LV-078",2021-08-15,2021,33,"LV","Tarsalis","L",16
"4858","LV-078",2021-08-15,2021,33,"LV","Pipiens","L",13
"4859","LV-095",2021-08-15,2021,33,"LV","Tarsalis","L",15
"4860","LV-095",2021-08-15,2021,33,"LV","Pipiens","L",3
"4861","LV-116",2021-08-15,2021,33,"LV","Pipiens","L",5
"4862","LV-116",2021-08-15,2021,33,"LV","Tarsalis","L",31
"4863","LV-117",2021-08-15,2021,33,"LV","Tarsalis","L",32
"4864","LV-117",2021-08-15,2021,33,"LV","Pipiens","L",22
"4865","LV-074",2021-08-16,2021,33,"LV","Tarsalis","L",44
"4866","LV-074",2021-08-16,2021,33,"LV","Pipiens","L",73
"4867","LV-089",2021-08-16,2021,33,"LV","Pipiens","L",9
"4868","LV-089",2021-08-16,2021,33,"LV","Tarsalis","L",42
"4869","LV-100",2021-08-16,2021,33,"LV","Pipiens","L",9
"4870","LV-100",2021-08-16,2021,33,"LV","Tarsalis","L",12
"4871","LV-104",2021-08-16,2021,33,"LV","Tarsalis","L",146
"4872","LV-104",2021-08-16,2021,33,"LV","Pipiens","L",70
"4873","LV-110",2021-08-16,2021,33,"LV","Tarsalis","L",8
"4874","LV-110",2021-08-16,2021,33,"LV","Pipiens","L",3
"4875","LV-112",2021-08-16,2021,33,"LV","Pipiens","L",18
"4876","LV-112",2021-08-16,2021,33,"LV","Tarsalis","L",51
"4877","LV-113",2021-08-16,2021,33,"LV","Pipiens","L",3
"4878","LV-113",2021-08-16,2021,33,"LV","Tarsalis","L",7
"4879","LV-118",2021-08-16,2021,33,"LV","Pipiens","L",2
"4880","LV-118",2021-08-16,2021,33,"LV","Tarsalis","L",3
"4881","LV-124",2021-08-16,2021,33,"LV","Pipiens","L",5
"4882","LV-124",2021-08-16,2021,33,"LV","Tarsalis","L",32
"4883","LV-125",2021-08-16,2021,33,"LV","Pipiens","L",53
"4884","LV-125",2021-08-16,2021,33,"LV","Tarsalis","L",57
"4885","LV-020",2021-08-17,2021,33,"LV","Pipiens","L",18
"4886","LV-020",2021-08-17,2021,33,"LV","Tarsalis","L",39
"4887","LV-087",2021-08-17,2021,33,"LV","Tarsalis","L",40
"4888","LV-087",2021-08-17,2021,33,"LV","Pipiens","L",1
"4889","LV-114",2021-08-17,2021,33,"LV","Tarsalis","L",8
"4890","LV-114",2021-08-17,2021,33,"LV","Pipiens","L",8
"4891","LV-099",2021-08-18,2021,33,"LV","Tarsalis","L",4
"4892","LV-105",2021-08-18,2021,33,"LV","Tarsalis","L",4
"4893","LV-105",2021-08-18,2021,33,"LV","Pipiens","L",1
"4894","LV-121",2021-08-18,2021,33,"LV","Tarsalis","L",5
"4895","LV-122",2021-08-18,2021,33,"LV","Tarsalis","L",6
"4896","LV-122",2021-08-18,2021,33,"LV","Pipiens","L",2
"4897","BC-19",2021-08-23,2021,34,"BC","Tarsalis","L",11
"4898","BC-15",2021-08-23,2021,34,"BC","Tarsalis","L",32
"4899","BC-17",2021-08-23,2021,34,"BC","Tarsalis","L",10
"4900","BC-09",2021-08-23,2021,34,"BC","Tarsalis","L",15
"4901","BC-04",2021-08-23,2021,34,"BC","Tarsalis","L",5
"4902","LC-001",2021-08-24,2021,34,"BE","Tarsalis","L",34
"4903","LC-001",2021-08-24,2021,34,"BE","Pipiens","L",4
"4904","LC-049",2021-08-24,2021,34,"BE","Tarsalis","L",4
"4905","LC-053",2021-08-24,2021,34,"BE","Pipiens","L",2
"4906","LC-053",2021-08-24,2021,34,"BE","Tarsalis","L",36
"4907","LC-054",2021-08-24,2021,34,"BE","Tarsalis","L",21
"4908","LC-054",2021-08-24,2021,34,"BE","Pipiens","L",20
"4909","WC-055",2021-08-24,2021,34,"BE","Tarsalis","L",17
"4910","WC-055",2021-08-24,2021,34,"BE","Pipiens","L",2
"4911","FC-006",2021-08-22,2021,34,"NE","Tarsalis","L",4
"4912","FC-006",2021-08-22,2021,34,"NE","Pipiens","L",21
"4913","FC-014",2021-08-22,2021,34,"NE","Tarsalis","L",8
"4914","FC-014",2021-08-22,2021,34,"NE","Pipiens","L",291
"4915","FC-019",2021-08-22,2021,34,"NE","Pipiens","L",9
"4916","FC-019",2021-08-22,2021,34,"NE","Tarsalis","L",2
"4917","FC-034",2021-08-22,2021,34,"NE","Tarsalis","L",7
"4918","FC-036",2021-08-22,2021,34,"NW","Tarsalis","L",7
"4919","FC-040",2021-08-22,2021,34,"NE","Pipiens","L",4
"4920","FC-040",2021-08-22,2021,34,"NE","Tarsalis","L",13
"4921","FC-066",2021-08-22,2021,34,"NE","Pipiens","L",348
"4922","FC-066",2021-08-22,2021,34,"NE","Tarsalis","L",8
"4923","FC-067",2021-08-22,2021,34,"NE","Pipiens","L",4
"4924","FC-067",2021-08-22,2021,34,"NE","Tarsalis","L",25
"4925","FC-069",2021-08-22,2021,34,"NE","Tarsalis","L",13
"4926","FC-069",2021-08-22,2021,34,"NE","Pipiens","L",3
"4927","FC-072",2021-08-22,2021,34,"NE","Tarsalis","L",1
"4928","FC-004",2021-08-23,2021,34,"SE","Tarsalis","L",3
"4929","FC-004",2021-08-23,2021,34,"SE","Pipiens","L",18
"4930","FC-023",2021-08-23,2021,34,"SE","Tarsalis","L",3
"4931","FC-027",2021-08-23,2021,34,"SE","Pipiens","L",5
"4932","FC-027",2021-08-23,2021,34,"SE","Tarsalis","L",2
"4933","FC-031",2021-08-23,2021,34,"SE","Pipiens","L",2
"4934","FC-031",2021-08-23,2021,34,"SE","Tarsalis","L",1
"4935","FC-039",2021-08-23,2021,34,"SE","Tarsalis","L",4
"4936","FC-039",2021-08-23,2021,34,"SE","Pipiens","L",2
"4937","FC-046",2021-08-23,2021,34,"SE","Tarsalis","L",15
"4938","FC-046",2021-08-23,2021,34,"SE","Pipiens","L",7
"4939","FC-050",2021-08-23,2021,34,"SE","Pipiens","L",65
"4940","FC-053",2021-08-23,2021,34,"SE","Tarsalis","L",7
"4941","FC-059",2021-08-23,2021,34,"SE","Tarsalis","L",2
"4942","FC-059",2021-08-23,2021,34,"SE","Pipiens","L",3
"4943","FC-064",2021-08-23,2021,34,"SE","Pipiens","L",2
"4944","FC-064",2021-08-23,2021,34,"SE","Tarsalis","L",8
"4945","FC-074",2021-08-23,2021,34,"SE","Tarsalis","L",5
"4946","FC-074",2021-08-23,2021,34,"SE","Pipiens","L",2
"4947","FC-075",2021-08-23,2021,34,"SE","Pipiens","L",16
"4948","FC-075",2021-08-23,2021,34,"SE","Tarsalis","L",15
"4949","FC-011",2021-08-24,2021,34,"NW","Pipiens","L",8
"4950","FC-011",2021-08-24,2021,34,"NW","Tarsalis","L",1
"4951","FC-015",2021-08-24,2021,34,"NW","Tarsalis","L",1
"4952","FC-041",2021-08-24,2021,34,"NW","Tarsalis","L",12
"4953","FC-041",2021-08-24,2021,34,"NW","Pipiens","L",6
"4954","FC-049",2021-08-24,2021,34,"SW","Tarsalis","L",3
"4955","FC-049",2021-08-24,2021,34,"SW","Pipiens","L",4
"4956","FC-052",2021-08-24,2021,34,"NW","Tarsalis","L",3
"4957","FC-058",2021-08-24,2021,34,"SW","Tarsalis","L",4
"4958","FC-058",2021-08-24,2021,34,"SW","Pipiens","L",7
"4959","FC-060",2021-08-24,2021,34,"NW","Tarsalis","L",2
"4960","FC-061",2021-08-24,2021,34,"NW","Tarsalis","L",9
"4961","FC-061",2021-08-24,2021,34,"NW","Pipiens","L",3
"4962","FC-063",2021-08-24,2021,34,"NW","Tarsalis","L",2
"4963","FC-063",2021-08-24,2021,34,"NW","Pipiens","L",3
"4964","FC-073",2021-08-24,2021,34,"NW","Tarsalis","L",5
"4965","FC-001",2021-08-25,2021,34,"SW","Pipiens","L",4
"4966","FC-001",2021-08-25,2021,34,"SW","Tarsalis","L",4
"4967","FC-029",2021-08-25,2021,34,"SE","Tarsalis","L",2
"4968","FC-029",2021-08-25,2021,34,"SE","Pipiens","L",3
"4969","FC-037",2021-08-25,2021,34,"SW","Pipiens","L",3
"4970","FC-054",2021-08-25,2021,34,"SE","Pipiens","L",1
"4971","FC-057",2021-08-25,2021,34,"SW","Pipiens","L",4
"4972","FC-062",2021-08-25,2021,34,"SW","Tarsalis","L",1
"4973","FC-068",2021-08-25,2021,34,"SW","Tarsalis","L",3
"4974","FC-068",2021-08-25,2021,34,"SW","Pipiens","L",1
"4975","FC-071",2021-08-25,2021,34,"SW","Tarsalis","L",2
"4976","FC-093",2021-08-25,2021,34,"SW","Tarsalis","L",1
"4977","LV-069",2021-08-22,2021,34,"LV","Pipiens","L",4
"4978","LV-069",2021-08-22,2021,34,"LV","Tarsalis","L",29
"4979","LV-078",2021-08-22,2021,34,"LV","Pipiens","L",7
"4980","LV-078",2021-08-22,2021,34,"LV","Tarsalis","L",9
"4981","LV-095",2021-08-22,2021,34,"LV","Pipiens","L",12
"4982","LV-095",2021-08-22,2021,34,"LV","Tarsalis","L",21
"4983","LV-116",2021-08-22,2021,34,"LV","Tarsalis","L",15
"4984","LV-116",2021-08-22,2021,34,"LV","Pipiens","L",12
"4985","LV-117",2021-08-22,2021,34,"LV","Pipiens","L",17
"4986","LV-117",2021-08-22,2021,34,"LV","Tarsalis","L",3
"4987","LV-074",2021-08-23,2021,34,"LV","Tarsalis","L",29
"4988","LV-074",2021-08-23,2021,34,"LV","Pipiens","L",30
"4989","LV-089",2021-08-23,2021,34,"LV","Tarsalis","L",43
"4990","LV-089",2021-08-23,2021,34,"LV","Pipiens","L",17
"4991","LV-100",2021-08-23,2021,34,"LV","Tarsalis","L",12
"4992","LV-100",2021-08-23,2021,34,"LV","Pipiens","L",10
"4993","LV-104",2021-08-23,2021,34,"LV","Tarsalis","L",16
"4994","LV-104",2021-08-23,2021,34,"LV","Pipiens","L",33
"4995","LV-110",2021-08-23,2021,34,"LV","Tarsalis","L",14
"4996","LV-112",2021-08-23,2021,34,"LV","Tarsalis","L",12
"4997","LV-112",2021-08-23,2021,34,"LV","Pipiens","L",18
"4998","LV-113",2021-08-23,2021,34,"LV","Tarsalis","L",6
"4999","LV-113",2021-08-23,2021,34,"LV","Pipiens","L",3
"5000","LV-118",2021-08-23,2021,34,"LV","Tarsalis","L",3
"5001","LV-124",2021-08-23,2021,34,"LV","Pipiens","L",12
"5002","LV-124",2021-08-23,2021,34,"LV","Tarsalis","L",8
"5003","LV-125",2021-08-23,2021,34,"LV","Pipiens","L",33
"5004","LV-125",2021-08-23,2021,34,"LV","Tarsalis","L",22
"5005","LV-020",2021-08-24,2021,34,"LV","Tarsalis","L",24
"5006","LV-020",2021-08-24,2021,34,"LV","Pipiens","L",6
"5007","LV-087",2021-08-24,2021,34,"LV","Tarsalis","L",3
"5008","LV-114",2021-08-24,2021,34,"LV","Pipiens","L",4
"5009","LV-114",2021-08-24,2021,34,"LV","Tarsalis","L",7
"5010","LV-120",2021-08-24,2021,34,"LV","Tarsalis","L",13
"5011","LV-120",2021-08-24,2021,34,"LV","Pipiens","L",5
"5012","LV-099",2021-08-25,2021,34,"LV","Pipiens","L",2
"5013","LV-099",2021-08-25,2021,34,"LV","Tarsalis","L",1
"5014","LV-102",2021-08-25,2021,34,"LV","Tarsalis","L",9
"5015","LV-102",2021-08-25,2021,34,"LV","Pipiens","L",7
"5016","LV-105",2021-08-25,2021,34,"LV","Tarsalis","L",3
"5017","LV-121",2021-08-25,2021,34,"LV","Tarsalis","L",7
"5018","LV-121",2021-08-25,2021,34,"LV","Pipiens","L",1
"5019","LV-122",2021-08-25,2021,34,"LV","Pipiens","L",6
"5020","LV-122",2021-08-25,2021,34,"LV","Tarsalis","L",5
"5021","BC-19",2021-08-30,2021,35,"BC","Tarsalis","L",6
"5022","BC-15",2021-08-30,2021,35,"BC","Tarsalis","L",10
"5023","BC-17",2021-08-30,2021,35,"BC","Tarsalis","L",5
"5024","BC-09",2021-08-30,2021,35,"BC","Tarsalis","L",3
"5025","BC-04",2021-08-30,2021,35,"BC","Tarsalis","L",4
"5026","LC-001",2021-08-31,2021,35,"BE","Tarsalis","L",11
"5027","LC-001",2021-08-31,2021,35,"BE","Pipiens","L",3
"5028","LC-049",2021-08-31,2021,35,"BE","Tarsalis","L",4
"5029","LC-053",2021-08-31,2021,35,"BE","Tarsalis","L",9
"5030","LC-053",2021-08-31,2021,35,"BE","Pipiens","L",5
"5031","LC-054",2021-08-31,2021,35,"BE","Pipiens","L",23
"5032","LC-054",2021-08-31,2021,35,"BE","Tarsalis","L",15
"5033","WC-055",2021-08-31,2021,35,"BE","Pipiens","L",3
"5034","WC-055",2021-08-31,2021,35,"BE","Tarsalis","L",5
"5035","FC-004",2021-08-29,2021,35,"SE","Tarsalis","L",3
"5036","FC-004",2021-08-29,2021,35,"SE","Pipiens","L",26
"5037","FC-023",2021-08-29,2021,35,"SE","Tarsalis","L",2
"5038","FC-023",2021-08-29,2021,35,"SE","Pipiens","L",3
"5039","FC-027",2021-08-29,2021,35,"SE","Tarsalis","L",2
"5040","FC-027",2021-08-29,2021,35,"SE","Pipiens","L",4
"5041","FC-031",2021-08-29,2021,35,"SE","Tarsalis","L",14
"5042","FC-031",2021-08-29,2021,35,"SE","Pipiens","L",5
"5043","FC-039",2021-08-29,2021,35,"SE","Pipiens","L",4
"5044","FC-039",2021-08-29,2021,35,"SE","Tarsalis","L",22
"5045","FC-046",2021-08-29,2021,35,"SE","Tarsalis","L",5
"5046","FC-046",2021-08-29,2021,35,"SE","Pipiens","L",15
"5047","FC-047",2021-08-29,2021,35,"SE","Pipiens","L",3
"5048","FC-047",2021-08-29,2021,35,"SE","Tarsalis","L",1
"5049","FC-050",2021-08-29,2021,35,"SE","Pipiens","L",138
"5050","FC-050",2021-08-29,2021,35,"SE","Tarsalis","L",3
"5051","FC-053",2021-08-29,2021,35,"SE","Pipiens","L",1
"5052","FC-053",2021-08-29,2021,35,"SE","Tarsalis","L",8
"5053","FC-059",2021-08-29,2021,35,"SE","Pipiens","L",17
"5054","FC-064",2021-08-29,2021,35,"SE","Pipiens","L",7
"5055","FC-064",2021-08-29,2021,35,"SE","Tarsalis","L",11
"5056","FC-074",2021-08-29,2021,35,"SE","Tarsalis","L",27
"5057","FC-074",2021-08-29,2021,35,"SE","Pipiens","L",4
"5058","FC-075",2021-08-29,2021,35,"SE","Pipiens","L",36
"5059","FC-075",2021-08-29,2021,35,"SE","Tarsalis","L",15
"5060","FC-014",2021-08-30,2021,35,"NE","Pipiens","L",9
"5061","FC-019",2021-08-30,2021,35,"NE","Tarsalis","L",2
"5062","FC-019",2021-08-30,2021,35,"NE","Pipiens","L",6
"5063","FC-036",2021-08-30,2021,35,"NW","Pipiens","L",1
"5064","FC-038",2021-08-30,2021,35,"NE","Pipiens","L",2
"5065","FC-040",2021-08-30,2021,35,"NE","Tarsalis","L",1
"5066","FC-066",2021-08-30,2021,35,"NE","Tarsalis","L",7
"5067","FC-066",2021-08-30,2021,35,"NE","Pipiens","L",335
"5068","FC-067",2021-08-30,2021,35,"NE","Tarsalis","L",3
"5069","FC-069",2021-08-30,2021,35,"NE","Tarsalis","L",2
"5070","FC-072",2021-08-30,2021,35,"NE","Pipiens","L",6
"5071","FC-072",2021-08-30,2021,35,"NE","Tarsalis","L",15
"5072","FC-011",2021-08-31,2021,35,"NW","Pipiens","L",3
"5073","FC-041",2021-08-31,2021,35,"NW","Pipiens","L",2
"5074","FC-041",2021-08-31,2021,35,"NW","Tarsalis","L",7
"5075","FC-049",2021-08-31,2021,35,"SW","Tarsalis","L",5
"5076","FC-049",2021-08-31,2021,35,"SW","Pipiens","L",4
"5077","FC-052",2021-08-31,2021,35,"NW","Tarsalis","L",1
"5078","FC-058",2021-08-31,2021,35,"SW","Tarsalis","L",1
"5079","FC-058",2021-08-31,2021,35,"SW","Pipiens","L",2
"5080","FC-060",2021-08-31,2021,35,"NW","Pipiens","L",5
"5081","FC-061",2021-08-31,2021,35,"NW","Tarsalis","L",7
"5082","FC-061",2021-08-31,2021,35,"NW","Pipiens","L",4
"5083","FC-063",2021-08-31,2021,35,"NW","Pipiens","L",1
"5084","FC-073",2021-08-31,2021,35,"NW","Pipiens","L",7
"5085","FC-073",2021-08-31,2021,35,"NW","Tarsalis","L",5
"5086","FC-001",2021-09-01,2021,35,"SW","Tarsalis","L",4
"5087","FC-001",2021-09-01,2021,35,"SW","Pipiens","L",13
"5088","FC-029",2021-09-01,2021,35,"SE","Tarsalis","L",3
"5089","FC-029",2021-09-01,2021,35,"SE","Pipiens","L",2
"5090","FC-037",2021-09-01,2021,35,"SW","Pipiens","L",2
"5091","FC-037",2021-09-01,2021,35,"SW","Tarsalis","L",6
"5092","FC-054",2021-09-01,2021,35,"SE","Pipiens","L",2
"5093","FC-057",2021-09-01,2021,35,"SW","Pipiens","L",1
"5094","FC-068",2021-09-01,2021,35,"SW","Tarsalis","L",3
"5095","FC-068",2021-09-01,2021,35,"SW","Pipiens","L",3
"5096","FC-093",2021-09-01,2021,35,"SW","Tarsalis","L",1
"5097","LV-069",2021-08-29,2021,35,"LV","Tarsalis","L",15
"5098","LV-078",2021-08-29,2021,35,"LV","Pipiens","L",7
"5099","LV-078",2021-08-29,2021,35,"LV","Tarsalis","L",13
"5100","LV-095",2021-08-29,2021,35,"LV","Pipiens","L",3
"5101","LV-095",2021-08-29,2021,35,"LV","Tarsalis","L",20
"5102","LV-116",2021-08-29,2021,35,"LV","Pipiens","L",1
"5103","LV-117",2021-08-29,2021,35,"LV","Tarsalis","L",13
"5104","LV-117",2021-08-29,2021,35,"LV","Pipiens","L",53
"5105","LV-074",2021-08-30,2021,35,"LV","Pipiens","L",10
"5106","LV-074",2021-08-30,2021,35,"LV","Tarsalis","L",27
"5107","LV-089",2021-08-30,2021,35,"LV","Tarsalis","L",14
"5108","LV-089",2021-08-30,2021,35,"LV","Pipiens","L",18
"5109","LV-100",2021-08-30,2021,35,"LV","Tarsalis","L",8
"5110","LV-100",2021-08-30,2021,35,"LV","Pipiens","L",7
"5111","LV-104",2021-08-30,2021,35,"LV","Pipiens","L",22
"5112","LV-104",2021-08-30,2021,35,"LV","Tarsalis","L",15
"5113","LV-110",2021-08-30,2021,35,"LV","Tarsalis","L",2
"5114","LV-112",2021-08-30,2021,35,"LV","Tarsalis","L",56
"5115","LV-112",2021-08-30,2021,35,"LV","Pipiens","L",48
"5116","LV-113",2021-08-30,2021,35,"LV","Pipiens","L",1
"5117","LV-113",2021-08-30,2021,35,"LV","Tarsalis","L",6
"5118","LV-118",2021-08-30,2021,35,"LV","Pipiens","L",4
"5119","LV-118",2021-08-30,2021,35,"LV","Tarsalis","L",4
"5120","LV-124",2021-08-30,2021,35,"LV","Tarsalis","L",5
"5121","LV-125",2021-08-30,2021,35,"LV","Tarsalis","L",10
"5122","LV-125",2021-08-30,2021,35,"LV","Pipiens","L",6
"5123","LV-020",2021-08-31,2021,35,"LV","Pipiens","L",1
"5124","LV-020",2021-08-31,2021,35,"LV","Tarsalis","L",9
"5125","LV-087",2021-08-31,2021,35,"LV","Tarsalis","L",1
