year,week,zone,spp,pools_L,pools_G,n_pools,pos_pools_L,pos_pools_G,n_pos_pools,mosq_L,mosq_G,mosq,trap_L,abund,pir,pir_lci,pir_uci,vi,vi_lci,vi_uci
2016,30,LV,Tarsalis,14,0,14,2,0,2,569,0,569,6,94.83,0.0037,0.0007,0.0124,0.3509,0.0664,1.1759
2016,30,LV,All,18,0,18,2,0,2,588,0,588,12,98,0.0036,0.0007,0.0162,0.3509,0.0664,1.588
2016,31,NW,Pipiens,8,2,10,0,0,0,199,29,228,9,22.11,0.0000,0.0000,0.0135,0,0,0.2985
2016,31,NW,Tarsalis,12,0,12,2,0,2,324,0,324,9,36,0.0068,0.0012,0.0233,0.2448,0.0432,0.8388
2016,31,NW,All,20,2,22,2,0,2,523,29,552,18,58.11,0.0042,0.0007,0.0196,0.2448,0.0432,1.1373
2016,31,NE,Pipiens,11,6,17,3,2,5,245,133,378,10,24.5,0.0184,0.0068,0.0447,0.4508,0.1666,1.0951
2016,31,NE,Tarsalis,12,1,13,0,0,0,345,1,346,10,34.5,0.0000,0.0000,0.0092,0,0,0.3174
2016,31,NE,All,23,7,30,3,2,5,590,134,724,20,59,0.0076,0.0028,0.0239,0.4508,0.1666,1.4125
2016,31,SE,Pipiens,12,6,18,2,4,6,110,221,331,15,7.33,0.0253,0.0107,0.0558,0.1854,0.0784,0.409
2016,31,SE,Tarsalis,23,2,25,3,0,3,767,2,769,15,51.13,0.0042,0.0011,0.0115,0.2147,0.0562,0.588
2016,31,SE,All,35,8,43,5,4,9,877,223,1100,30,58.46,0.0068,0.0023,0.0171,0.4001,0.1346,0.997
2016,31,SW,Pipiens,6,3,9,0,0,0,30,113,143,9,3.33,0.0000,0.0000,0.0184,0,0,0.0613
2016,31,SW,Tarsalis,9,1,10,3,0,3,207,1,208,9,23,0.0164,0.0047,0.0453,0.3772,0.1081,1.0419
2016,31,SW,All,15,4,19,3,0,3,237,114,351,18,26.33,0.0143,0.0041,0.0419,0.3772,0.1081,1.1032
2016,31,FC,Pipiens,43,17,60,5,6,11,607,496,1103,49,12.39,0.0122,0.0065,0.0216,0.1512,0.0805,0.2676
2016,31,FC,Tarsalis,66,4,70,8,0,8,1998,4,2002,49,40.78,0.0043,0.0020,0.0082,0.1754,0.0816,0.3344
2016,31,FC,All,109,21,130,13,6,19,2605,500,3105,98,53.17,0.0061,0.0030,0.0113,0.3266,0.1621,0.602
2016,31,LV,Pipiens,6,0,6,0,0,0,23,0,23,6,3.83,0.0000,0.0000,0.1136,0,0,0.4351
2016,31,LV,Tarsalis,10,0,10,0,0,0,355,0,355,6,59.17,0.0000,0.0000,0.0088,0,0,0.5207
2016,31,LV,All,16,0,16,0,0,0,378,0,378,12,63,0.0000,0.0000,0.0152,0,0,0.9558
2016,32,NW,Pipiens,11,3,14,1,1,2,290,138,428,9,32.22,0.0050,0.0009,0.0170,0.1611,0.029,0.5477
2016,32,NW,Tarsalis,10,1,11,2,0,2,226,1,227,9,25.11,0.0085,0.0017,0.0269,0.2134,0.0427,0.6755
2016,32,NW,All,21,4,25,3,1,4,516,139,655,18,57.33,0.0065,0.0013,0.0213,0.3745,0.0717,1.2232
2016,32,NE,Pipiens,11,4,15,1,2,3,321,47,368,10,32.1,0.0083,0.0023,0.0219,0.2664,0.0738,0.703
2016,32,NE,Tarsalis,17,1,18,3,0,3,634,1,635,10,63.4,0.0051,0.0014,0.0139,0.3233,0.0888,0.8813
2016,32,NE,All,28,5,33,4,2,6,955,48,1003,20,95.5,0.0062,0.0017,0.0166,0.5897,0.1626,1.5843
2016,32,SE,Pipiens,11,7,18,1,5,6,95,257,352,15,6.33,0.0264,0.0108,0.0615,0.1671,0.0684,0.3893
2016,32,SE,Tarsalis,20,2,22,3,0,3,495,3,498,15,33,0.0065,0.0017,0.0180,0.2145,0.0561,0.594
2016,32,SE,All,31,9,40,4,5,9,590,260,850,30,39.33,0.0097,0.0032,0.0250,0.3816,0.1245,0.9833
2016,32,SW,Pipiens,7,3,10,1,1,2,32,101,133,9,3.56,0.0171,0.0034,0.0592,0.0609,0.0121,0.2108
2016,32,SW,Tarsalis,10,1,11,1,0,1,139,2,141,9,15.44,0.0078,0.0004,0.0430,0.1204,0.0062,0.6639
2016,32,SW,All,17,4,21,2,1,3,171,103,274,18,19,0.0095,0.0010,0.0460,0.1813,0.0183,0.8747
2016,32,FC,Pipiens,43,17,60,5,9,14,757,543,1300,49,15.45,0.0130,0.0076,0.0214,0.2008,0.1174,0.3306
2016,32,FC,Tarsalis,68,5,73,11,0,11,1908,7,1915,49,38.94,0.0063,0.0034,0.0110,0.2453,0.1324,0.4283
2016,32,FC,All,111,22,133,16,9,25,2665,550,3215,98,54.39,0.0082,0.0046,0.0140,0.4461,0.2498,0.7589
2016,32,LV,Pipiens,3,0,3,1,0,1,19,0,19,6,3.17,0.0544,0.0034,0.2818,0.1724,0.0108,0.8933
2016,32,LV,Tarsalis,11,0,11,2,0,2,414,0,414,6,69,0.0051,0.0009,0.0170,0.3519,0.0621,1.173
2016,32,LV,All,14,0,14,3,0,3,433,0,433,12,72.17,0.0073,0.0010,0.0286,0.5243,0.0729,2.0663
2016,33,NW,Pipiens,10,2,12,0,1,1,221,77,298,9,24.56,0.0033,0.0002,0.0166,0.081,0.0049,0.4077
2016,33,NW,Tarsalis,10,0,10,2,0,2,209,0,209,9,23.22,0.0105,0.0019,0.0357,0.2438,0.0441,0.829
2016,33,NW,All,20,2,22,2,1,3,430,77,507,18,47.78,0.0068,0.0010,0.0259,0.3248,0.049,1.2367
2016,33,NE,Pipiens,14,10,24,1,7,8,425,449,874,10,42.5,0.0113,0.0054,0.0219,0.4802,0.2295,0.9308
2016,33,NE,Tarsalis,15,3,18,4,0,4,516,4,520,10,51.6,0.0088,0.0029,0.0215,0.4541,0.1496,1.1094
2016,33,NE,All,29,13,42,5,7,12,941,453,1394,20,94.1,0.0099,0.0040,0.0217,0.9343,0.3791,2.0402
2016,33,SE,Pipiens,9,4,13,0,3,3,96,147,243,15,6.4,0.0155,0.0041,0.0456,0.0992,0.0262,0.2918
2016,33,SE,Tarsalis,17,0,17,4,0,4,394,0,394,15,26.27,0.0119,0.0039,0.0295,0.3126,0.1025,0.775
2016,33,SE,All,26,4,30,4,3,7,490,147,637,30,32.67,0.0126,0.0039,0.0327,0.4118,0.1287,1.0668
2016,33,SW,Pipiens,5,1,6,1,1,2,20,46,66,9,2.22,0.0472,0.0088,0.2721,0.1048,0.0195,0.6041
2016,33,SW,Tarsalis,9,0,9,0,0,0,85,0,85,9,9.44,0.0000,0.0000,0.0337,0,0,0.3181
2016,33,SW,All,14,1,15,1,1,2,105,46,151,18,11.66,0.0090,0.0017,0.0791,0.1048,0.0195,0.9222
2016,33,FC,Pipiens,43,17,60,2,12,14,778,719,1497,49,15.88,0.0115,0.0066,0.0190,0.1826,0.1048,0.3017
2016,33,FC,Tarsalis,60,3,63,12,0,12,1493,4,1497,49,30.47,0.0094,0.0051,0.0162,0.2864,0.1554,0.4936
2016,33,FC,All,103,20,123,14,12,26,2271,723,2994,98,46.35,0.0101,0.0056,0.0172,0.469,0.2602,0.7953
2016,33,LV,Pipiens,5,0,5,0,0,0,16,0,16,6,2.67,0.0000,0.0000,0.1507,0,0,0.4024
2016,33,LV,Tarsalis,9,0,9,2,0,2,289,0,289,6,48.17,0.0078,0.0014,0.0275,0.3757,0.0674,1.3247
2016,33,LV,All,14,0,14,2,0,2,305,0,305,12,50.84,0.0074,0.0013,0.0340,0.3757,0.0674,1.7271
2016,34,NW,Pipiens,6,6,12,0,4,4,60,262,322,9,6.67,0.0175,0.0056,0.0479,0.1167,0.0374,0.3195
2016,34,NW,Tarsalis,7,0,7,0,0,0,87,0,87,9,9.67,0.0000,0.0000,0.0286,0,0,0.2766
2016,34,NW,All,13,6,19,0,4,4,147,262,409,18,16.34,0.0071,0.0023,0.0365,0.1167,0.0374,0.5961
2016,34,NE,Pipiens,8,5,13,1,1,2,68,96,164,10,6.8,0.0129,0.0024,0.0424,0.0877,0.0163,0.2883
2016,34,NE,Tarsalis,6,0,6,0,0,0,27,0,27,10,2.7,0.0000,0.0000,0.0987,0,0,0.2665
2016,34,NE,All,14,5,19,1,1,2,95,96,191,20,9.5,0.0092,0.0017,0.0584,0.0877,0.0163,0.5548
2016,34,SE,Pipiens,12,4,16,1,2,3,49,170,219,15,3.27,0.0163,0.0045,0.0461,0.0533,0.0147,0.1507
2016,34,SE,Tarsalis,15,0,15,2,0,2,124,0,124,15,8.27,0.0167,0.0031,0.0543,0.1381,0.0256,0.4491
2016,34,SE,All,27,4,31,3,2,5,173,170,343,30,11.54,0.0166,0.0035,0.0520,0.1914,0.0403,0.5998
2016,34,SW,Pipiens,3,2,5,0,0,0,9,62,71,9,1,0.0000,0.0000,0.0298,0,0,0.0298
2016,34,SW,Tarsalis,8,0,8,0,0,0,68,0,68,9,7.56,0.0000,0.0000,0.0385,0,0,0.2911
2016,34,SW,All,11,2,13,0,0,0,77,62,139,18,8.56,0.0000,0.0000,0.0375,0,0,0.3209
2016,34,FC,Pipiens,35,22,57,2,10,12,218,804,1022,51,4.27,0.0155,0.0084,0.0271,0.0662,0.0359,0.1157
2016,34,FC,Tarsalis,45,0,45,4,0,4,459,0,459,51,9,0.0091,0.0030,0.0217,0.0819,0.027,0.1953
2016,34,FC,All,80,22,102,6,10,16,677,804,1481,102,13.27,0.0112,0.0047,0.0234,0.1481,0.0629,0.311
2016,34,LV,Pipiens,6,5,11,0,3,3,32,214,246,8,4,0.0164,0.0043,0.0508,0.0656,0.0172,0.2032
2016,34,LV,Tarsalis,9,0,9,2,0,2,153,0,153,8,19.12,0.0137,0.0027,0.0448,0.2619,0.0516,0.8566
2016,34,LV,All,15,5,20,2,3,5,185,214,399,16,23.12,0.0142,0.0030,0.0458,0.3275,0.0688,1.0598
2016,35,NW,Pipiens,7,2,9,1,0,1,111,25,136,9,12.33,0.0067,0.0004,0.0312,0.0826,0.0049,0.3847
2016,35,NW,Tarsalis,7,0,7,0,0,0,25,0,25,9,2.78,0.0000,0.0000,0.1076,0,0,0.2991
2016,35,NW,All,14,2,16,1,0,1,136,25,161,18,15.11,0.0055,0.0003,0.0453,0.0826,0.0049,0.6838
2016,35,NE,Pipiens,8,4,12,0,2,2,128,53,181,10,12.8,0.0116,0.0022,0.0382,0.1485,0.0282,0.489
2016,35,NE,Tarsalis,6,0,6,0,0,0,28,0,28,10,2.8,0.0000,0.0000,0.0951,0,0,0.2663
2016,35,NE,All,14,4,18,0,2,2,156,53,209,20,15.6,0.0095,0.0018,0.0484,0.1485,0.0282,0.7553
2016,35,SE,Pipiens,8,3,11,1,2,3,64,70,134,15,4.27,0.0282,0.0078,0.0812,0.1204,0.0333,0.3467
2016,35,SE,Tarsalis,14,0,14,2,0,2,108,0,108,15,7.2,0.0181,0.0035,0.0569,0.1303,0.0252,0.4097
2016,35,SE,All,22,3,25,3,2,5,172,70,242,30,11.47,0.0219,0.0051,0.0659,0.2507,0.0585,0.7564
2016,35,SW,Pipiens,3,1,4,0,0,0,8,5,13,9,0.89,0.0000,0.0000,0.1828,0,0,0.1627
2016,35,SW,Tarsalis,6,0,6,0,0,0,15,0,15,9,1.67,0.0000,0.0000,0.1734,0,0,0.2896
2016,35,SW,All,9,1,10,0,0,0,23,5,28,18,2.56,0.0000,0.0000,0.1767,0,0,0.4523
2016,35,FC,Pipiens,28,10,38,2,4,6,319,153,472,49,6.51,0.0141,0.0060,0.0290,0.0918,0.0391,0.1888
2016,35,FC,Tarsalis,39,0,39,2,0,2,229,0,229,49,4.67,0.0087,0.0016,0.0278,0.0406,0.0075,0.1298
2016,35,FC,All,67,10,77,4,4,8,548,153,701,98,11.18,0.0118,0.0042,0.0285,0.1324,0.0466,0.3186
2016,35,LV,Pipiens,2,0,2,0,0,0,8,0,8,6,1.33,0.0000,0.0000,0.2201,0,0,0.2927
2016,35,LV,Tarsalis,6,0,6,0,0,0,53,0,53,6,8.83,0.0000,0.0000,0.0511,0,0,0.4512
2016,35,LV,All,8,0,8,0,0,0,61,0,61,12,10.16,0.0000,0.0000,0.0732,0,0,0.7439
2016,36,NW,Pipiens,6,1,7,0,0,0,124,14,138,9,13.78,0.0000,0.0000,0.0191,0,0,0.2632
2016,36,NW,Tarsalis,8,0,8,0,0,0,57,0,57,9,6.33,0.0000,0.0000,0.0494,0,0,0.3127
2016,36,NW,All,14,1,15,0,0,0,181,14,195,18,20.11,0.0000,0.0000,0.0286,0,0,0.5759
2016,36,NE,Pipiens,7,4,11,0,0,0,218,50,268,10,21.8,0.0000,0.0000,0.0116,0,0,0.2529
2016,36,NE,Tarsalis,8,0,8,0,0,0,38,0,38,10,3.8,0.0000,0.0000,0.0710,0,0,0.2698
2016,36,NE,All,15,4,19,0,0,0,256,50,306,20,25.6,0.0000,0.0000,0.0204,0,0,0.5227
2016,36,SE,Pipiens,5,2,7,0,0,0,33,15,48,15,2.2,0.0000,0.0000,0.0584,0,0,0.1285
2016,36,SE,Tarsalis,10,0,10,0,0,0,35,0,35,15,2.33,0.0000,0.0000,0.0850,0,0,0.1981
2016,36,SE,All,15,2,17,0,0,0,68,15,83,30,4.53,0.0000,0.0000,0.0721,0,0,0.3266
2016,36,SW,Pipiens,4,1,5,0,0,0,12,14,26,9,1.33,0.0000,0.0000,0.0907,0,0,0.1206
2016,36,SW,Tarsalis,6,0,6,0,0,0,29,0,29,9,3.22,0.0000,0.0000,0.0932,0,0,0.3001
2016,36,SW,All,10,1,11,0,0,0,41,14,55,18,4.55,0.0000,0.0000,0.0925,0,0,0.4207
2016,36,FC,Pipiens,22,8,30,0,0,0,387,93,480,43,9,0.0000,0.0000,0.0071,0,0,0.0639
2016,36,FC,Tarsalis,32,0,32,0,0,0,159,0,159,43,3.7,0.0000,0.0000,0.0218,0,0,0.0807
2016,36,FC,All,54,8,62,0,0,0,546,93,639,86,12.7,0.0000,0.0000,0.0114,0,0,0.1446
2016,37,NW,Pipiens,7,2,9,0,1,1,179,17,196,9,19.89,0.0048,0.0003,0.0229,0.0955,0.006,0.4555
2016,37,NW,Tarsalis,7,0,7,0,0,0,18,0,18,9,2,0.0000,0.0000,0.1523,0,0,0.3046
2016,37,NW,All,14,2,16,0,1,1,197,17,214,18,21.89,0.0044,0.0003,0.0347,0.0955,0.006,0.7601
2016,37,NE,Pipiens,6,2,8,0,0,0,79,20,99,10,7.9,0.0000,0.0000,0.0247,0,0,0.1951
2016,37,NE,Tarsalis,8,0,8,0,0,0,25,0,25,10,2.5,0.0000,0.0000,0.1130,0,0,0.2825
2016,37,NE,All,14,2,16,0,0,0,104,20,124,20,10.4,0.0000,0.0000,0.0459,0,0,0.4776
2016,37,SE,Pipiens,4,2,6,0,0,0,15,9,24,15,1,0.0000,0.0000,0.1076,0,0,0.1076
2016,37,SE,Tarsalis,9,0,9,0,0,0,17,0,17,15,1.13,0.0000,0.0000,0.1655,0,0,0.187
2016,37,SE,All,13,2,15,0,0,0,32,9,41,30,2.13,0.0000,0.0000,0.1383,0,0,0.2946
2016,37,SW,Pipiens,3,0,3,0,0,0,4,0,4,9,0.44,0.0000,0.0000,0.4507,0,0,0.1983
2016,37,SW,Tarsalis,3,0,3,0,0,0,6,0,6,9,0.67,0.0000,0.0000,0.3260,0,0,0.2184
2016,37,SW,All,6,0,6,0,0,0,10,0,10,18,1.11,0.0000,0.0000,0.3754,0,0,0.4167
2016,37,FC,Pipiens,20,6,26,0,1,1,277,46,323,43,6.44,0.0030,0.0002,0.0144,0.0193,0.0013,0.0927
2016,37,FC,Tarsalis,27,0,27,0,0,0,66,0,66,43,1.53,0.0000,0.0000,0.0520,0,0,0.0796
2016,37,FC,All,47,6,53,0,1,1,343,46,389,86,7.97,0.0024,0.0002,0.0216,0.0193,0.0013,0.1723
2017,24,NW,Pipiens,4,0,4,0,0,0,4,0,4,9,0.44,0.0000,0.0000,0.4899,0,0,0.2156
2017,24,NW,Tarsalis,5,0,5,0,0,0,19,0,19,9,2.11,0.0000,0.0000,0.1002,0,0,0.2114
2017,24,NW,All,9,0,9,0,0,0,23,0,23,18,2.55,0.0000,0.0000,0.1675,0,0,0.427
2017,24,NE,Pipiens,2,3,5,0,0,0,4,8,12,10,0.4,0.0000,0.0000,0.2017,0,0,0.0807
2017,24,NE,Tarsalis,6,0,6,0,0,0,28,0,28,10,2.8,0.0000,0.0000,0.0926,0,0,0.2593
2017,24,NE,All,8,3,11,0,0,0,32,8,40,20,3.2,0.0000,0.0000,0.1063,0,0,0.34
2017,24,SE,Pipiens,3,3,6,0,0,0,4,19,23,15,0.27,0.0000,0.0000,0.1091,0,0,0.0295
2017,24,SE,Tarsalis,9,0,9,0,0,0,65,0,65,15,4.33,0.0000,0.0000,0.0397,0,0,0.1719
2017,24,SE,All,12,3,15,0,0,0,69,19,88,30,4.6,0.0000,0.0000,0.0438,0,0,0.2014
2017,24,SW,Pipiens,1,0,1,0,0,0,2,0,2,9,0.22,0.0000,0.0000,0.5455,0,0,0.12
2017,24,SW,Tarsalis,2,0,2,0,0,0,5,0,5,9,0.56,0.0000,0.0000,0.3193,0,0,0.1788
2017,24,SW,All,3,0,3,0,0,0,7,0,7,18,0.78,0.0000,0.0000,0.3831,0,0,0.2988
2017,24,FC,Pipiens,11,6,17,0,0,0,15,27,42,53,0.28,0.0000,0.0000,0.0741,0,0,0.0207
2017,24,FC,Tarsalis,31,0,31,0,0,0,200,0,200,53,3.77,0.0000,0.0000,0.0168,0,0,0.0633
2017,24,FC,All,42,6,48,0,0,0,215,27,242,106,4.05,0.0000,0.0000,0.0207,0,0,0.084
2017,24,LV,Pipiens,1,0,1,0,0,0,1,0,1,6,0.17,0.0000,0.0000,0.7935,0,0,0.1349
2017,24,LV,Tarsalis,5,0,5,0,0,0,50,0,50,6,8.33,0.0000,0.0000,0.0507,0,0,0.4223
2017,24,LV,All,6,0,6,0,0,0,51,0,51,12,8.5,0.0000,0.0000,0.0656,0,0,0.5572
2017,24,BE,Tarsalis,4,0,4,0,0,0,33,0,33,4,8.25,0.0000,0.0000,0.0636,0,0,0.5247
2017,24,BE,All,4,0,4,0,0,0,33,0,33,4,8.25,0.0000,0.0000,0.0636,0,0,0.5247
2017,25,NW,Pipiens,2,2,4,0,0,0,3,40,43,9,0.33,0.0000,0.0000,0.0481,0,0,0.0159
2017,25,NW,Tarsalis,5,0,5,0,0,0,10,0,10,9,1.11,0.0000,0.0000,0.2356,0,0,0.2615
2017,25,NW,All,7,2,9,0,0,0,13,40,53,18,1.44,0.0000,0.0000,0.1926,0,0,0.2774
2017,25,NE,Pipiens,2,3,5,0,0,0,2,17,19,10,0.2,0.0000,0.0000,0.1181,0,0,0.0236
2017,25,NE,Tarsalis,9,0,9,0,0,0,38,0,38,10,3.8,0.0000,0.0000,0.0720,0,0,0.2736
