"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","zone","note"
"CSU16795","FC-068",2021,32,"2021-08-11","LC","L","Tarsalis",8,1,22.58931,NA,NA,"SW",NA
"CSU00000","FC-068",2021,32,"2021-08-11","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU16798","FC-071",2021,32,"2021-08-11","LC","L","Tarsalis",4,0,55.55,NA,NA,"SW",NA
"CSU16799","FC-071",2021,32,"2021-08-11","LC","L","Pipiens",1,0,55.55,NA,NA,"SW",NA
"CSU00000","FC-089GR",2021,32,"2021-08-11","LC","G","Tarsalis",0,NA,NA,NA,NA,"SW",NA
"CSU16802","FC-089GR",2021,32,"2021-08-11","LC","G","Pipiens",50,1,23.6095,NA,NA,"SW",NA
"CSU16803","FC-089GR",2021,32,"2021-08-11","LC","G","Pipiens",50,0,55.55,NA,NA,"SW",NA
"CSU16804","FC-089GR",2021,32,"2021-08-11","LC","G","Pipiens",50,0,31.04072,NA,NA,"SW",NA
"CSU16805","FC-089GR",2021,32,"2021-08-11","LC","G","Pipiens",50,1,19.99058,NA,NA,"SW",NA
"CSU16806","FC-089GR",2021,32,"2021-08-11","LC","G","Pipiens",50,0,35.87302,NA,NA,"SW",NA
"CSU16807","FC-089GR",2021,32,"2021-08-11","LC","G","Pipiens",12,0,55.55,NA,NA,"SW",NA
"CSU16800","FC-093",2021,32,"2021-08-11","LC","L","Tarsalis",11,0,37.13972,NA,NA,"SW",NA
"CSU16801","FC-093",2021,32,"2021-08-11","LC","L","Pipiens",7,0,55.55,NA,NA,"SW",NA
"BOU00053","BC-04",2021,33,"2021-08-16","BC","L","Tarsalis",10,0,NA,NA,NA,"BC",NA
"CSU00000","BC-04",2021,33,"2021-08-16","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00052","BC-09",2021,33,"2021-08-16","BC","L","Tarsalis",13,0,NA,NA,NA,"BC",NA
"CSU00000","BC-09",2021,33,"2021-08-16","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00050","BC-15",2021,33,"2021-08-16","BC","L","Tarsalis",42,0,NA,NA,NA,"BC",NA
"CSU00000","BC-15",2021,33,"2021-08-16","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00051","BC-17",2021,33,"2021-08-16","BC","L","Tarsalis",25,0,NA,NA,NA,"BC",NA
"CSU00000","BC-17",2021,33,"2021-08-16","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00049","BC-19",2021,33,"2021-08-16","BC","L","Tarsalis",13,0,NA,NA,NA,"BC",NA
"CSU00000","BC-19",2021,33,"2021-08-16","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"CSU16882","LC-001",2021,33,"2021-08-17","LC","L","Tarsalis",26,0,55.55,NA,NA,"BE",NA
"CSU16883","LC-001",2021,33,"2021-08-17","LC","L","Pipiens",7,0,55.55,NA,NA,"BE",NA
"CSU16888","LC-049",2021,33,"2021-08-17","LC","L","Tarsalis",30,0,55.55,NA,NA,"BE",NA
"CSU16889","LC-049",2021,33,"2021-08-17","LC","L","Pipiens",1,0,37.47167,NA,NA,"BE",NA
"CSU16884","LC-053",2021,33,"2021-08-17","LC","L","Tarsalis",18,0,38.06367,NA,NA,"BE",NA
"CSU16885","LC-053",2021,33,"2021-08-17","LC","L","Pipiens",2,0,37.51688,NA,NA,"BE",NA
"CSU16880","LC-054",2021,33,"2021-08-17","LC","L","Tarsalis",40,0,55.55,NA,NA,"BE",NA
"CSU16881","LC-054",2021,33,"2021-08-17","LC","L","Pipiens",18,0,55.55,NA,NA,"BE",NA
"CSU16886","WC-055",2021,33,"2021-08-17","WC","L","Tarsalis",18,0,55.55,NA,NA,"BE",NA
"CSU16887","WC-055",2021,33,"2021-08-17","WC","L","Pipiens",1,0,55.55,NA,NA,"BE",NA
"CSU16878","LV-020",2021,33,"2021-08-17","LC","L","Tarsalis",39,0,55.55,NA,NA,"LV",NA
"CSU16879","LV-020",2021,33,"2021-08-17","LC","L","Pipiens",18,1,18.83722,NA,NA,"LV",NA
"CSU16812","LV-069",2021,33,"2021-08-15","LC","L","Tarsalis",41,0,55.55,NA,NA,"LV",NA
"CSU16813","LV-069",2021,33,"2021-08-15","LC","L","Pipiens",9,0,55.55,NA,NA,"LV",NA
"CSU16844","LV-089",2021,33,"2021-08-16","LC","L","Tarsalis",42,1,20.01896,NA,NA,"LV",NA
"CSU16845","LV-089",2021,33,"2021-08-16","LC","L","Pipiens",9,0,55.55,NA,NA,"LV",NA
"CSU16814","LV-095",2021,33,"2021-08-15","LC","L","Tarsalis",15,0,55.55,NA,NA,"LV",NA
"CSU16815","LV-095",2021,33,"2021-08-15","LC","L","Pipiens",3,0,55.55,NA,NA,"LV",NA
"CSU16846","LV-104",2021,33,"2021-08-16","LC","L","Tarsalis",50,1,19.55232,NA,NA,"LV",NA
"CSU16847","LV-104",2021,33,"2021-08-16","LC","L","Tarsalis",50,0,55.55,NA,NA,"LV",NA
"CSU16848","LV-104",2021,33,"2021-08-16","LC","L","Tarsalis",46,0,55.55,NA,NA,"LV",NA
"CSU16849","LV-104",2021,33,"2021-08-16","LC","L","Pipiens",50,0,55.55,NA,NA,"LV",NA
"CSU16850","LV-104",2021,33,"2021-08-16","LC","L","Pipiens",20,0,55.55,NA,NA,"LV",NA
"CSU16851","LV-110",2021,33,"2021-08-16","LC","L","Tarsalis",8,0,55.55,NA,NA,"LV",NA
"CSU16852","LV-110",2021,33,"2021-08-16","LC","L","Pipiens",3,0,55.55,NA,NA,"LV",NA
"CSU16827","FC-006",2021,33,"2021-08-15","LC","L","Tarsalis",19,0,55.55,NA,NA,"NE",NA
"CSU16828","FC-006",2021,33,"2021-08-15","LC","L","Pipiens",15,0,37.93032,NA,NA,"NE",NA
"CSU00000","FC-014",2021,33,"2021-08-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU16843","FC-014",2021,33,"2021-08-16","LC","L","Pipiens",19,0,55.55,NA,NA,"NE",NA
"CSU16837","FC-019",2021,33,"2021-08-16","LC","L","Tarsalis",3,0,55.55,NA,NA,"NE",NA
"CSU16838","FC-019",2021,33,"2021-08-16","LC","L","Pipiens",5,0,36.35833,NA,NA,"NE",NA
"CSU16816","FC-034",2021,33,"2021-08-15","LC","L","Tarsalis",47,1,19.98726,NA,NA,"NE",NA
"CSU00000","FC-034",2021,33,"2021-08-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU16831","FC-038",2021,33,"2021-08-15","LC","L","Tarsalis",50,1,18.08578,NA,NA,"NE",NA
"CSU16832","FC-038",2021,33,"2021-08-15","LC","L","Tarsalis",16,1,19.14429,NA,NA,"NE",NA
"CSU16833","FC-038",2021,33,"2021-08-15","LC","L","Pipiens",12,0,55.55,NA,NA,"NE",NA
"CSU16821","FC-040",2021,33,"2021-08-15","LC","L","Tarsalis",36,1,18.80177,NA,NA,"NE",NA
"CSU16822","FC-040",2021,33,"2021-08-15","LC","L","Pipiens",21,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-040GR",2021,33,"2021-08-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU16820","FC-040GR",2021,33,"2021-08-15","LC","G","Pipiens",33,0,55.55,NA,NA,"NE",NA
"CSU16840","FC-066",2021,33,"2021-08-16","LC","L","Tarsalis",2,0,33.59407,NA,NA,"NE",NA
"CSU16841","FC-066",2021,33,"2021-08-16","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU16842","FC-066",2021,33,"2021-08-16","LC","L","Pipiens",3,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-066GR",2021,33,"2021-08-16","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU16839","FC-066GR",2021,33,"2021-08-16","LC","G","Pipiens",4,0,37.37333,NA,NA,"NE",NA
"CSU16835","FC-067",2021,33,"2021-08-15","LC","L","Tarsalis",7,0,55.55,NA,NA,"NE",NA
"CSU16836","FC-067",2021,33,"2021-08-15","LC","L","Pipiens",2,0,55.55,NA,NA,"NE",NA
"CSU16817","FC-069",2021,33,"2021-08-15","LC","L","Tarsalis",50,1,19.18661,NA,NA,"NE",NA
"CSU16818","FC-069",2021,33,"2021-08-15","LC","L","Tarsalis",15,0,55.55,NA,NA,"NE",NA
"CSU16819","FC-069",2021,33,"2021-08-15","LC","L","Pipiens",1,0,37.39439,NA,NA,"NE",NA
"CSU16829","FC-072",2021,33,"2021-08-15","LC","L","Tarsalis",12,0,55.55,NA,NA,"NE",NA
"CSU16830","FC-072",2021,33,"2021-08-15","LC","L","Pipiens",2,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-091GR",2021,33,"2021-08-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU16834","FC-091GR",2021,33,"2021-08-15","LC","G","Pipiens",22,0,55.55,NA,NA,"NE",NA
"CSU16823","FC-092GR",2021,33,"2021-08-15","LC","G","Tarsalis",1,0,55.55,NA,NA,"NE",NA
"CSU16824","FC-092GR",2021,33,"2021-08-15","LC","G","Pipiens",10,0,55.55,NA,NA,"NE",NA
"CSU16907","FC-011",2021,33,"2021-08-17","LC","L","Tarsalis",9,0,55.55,NA,NA,"NW",NA
"CSU16908","FC-011",2021,33,"2021-08-17","LC","L","Pipiens",5,0,35.80712,NA,NA,"NW",NA
"CSU16909","FC-015",2021,33,"2021-08-17","LC","L","Tarsalis",3,0,34.14056,NA,NA,"NW",NA
"CSU00000","FC-015",2021,33,"2021-08-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU16825","FC-036",2021,33,"2021-08-15","LC","L","Tarsalis",50,0,55.55,NA,NA,"NW",NA
"CSU16826","FC-036",2021,33,"2021-08-15","LC","L","Pipiens",18,0,55.55,NA,NA,"NW",NA
"CSU16895","FC-041",2021,33,"2021-08-17","LC","L","Tarsalis",17,0,55.55,NA,NA,"NW",NA
"CSU16896","FC-041",2021,33,"2021-08-17","LC","L","Pipiens",4,0,55.55,NA,NA,"NW",NA
"CSU16910","FC-049",2021,33,"2021-08-17","LC","L","Tarsalis",8,0,55.55,NA,NA,"NW",NA
"CSU16911","FC-049",2021,33,"2021-08-17","LC","L","Pipiens",6,0,36.008,NA,NA,"NW",NA
"CSU16897","FC-052",2021,33,"2021-08-17","LC","L","Tarsalis",4,0,35.67609,NA,NA,"NW",NA
"CSU16898","FC-052",2021,33,"2021-08-17","LC","L","Pipiens",2,0,55.55,NA,NA,"NW",NA
"CSU16893","FC-061",2021,33,"2021-08-17","LC","L","Tarsalis",24,0,55.55,NA,NA,"NW",NA
"CSU16894","FC-061",2021,33,"2021-08-17","LC","L","Pipiens",7,0,55.55,NA,NA,"NW",NA
"CSU16890","FC-063",2021,33,"2021-08-17","LC","L","Tarsalis",5,0,55.55,NA,NA,"NW",NA
"CSU16891","FC-063",2021,33,"2021-08-17","LC","L","Pipiens",2,0,55.55,NA,NA,"NW",NA
"CSU00000","FC-063GR",2021,33,"2021-08-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU16903","FC-063GR",2021,33,"2021-08-17","LC","G","Pipiens",50,0,55.55,NA,NA,"NW",NA
"CSU16904","FC-063GR",2021,33,"2021-08-17","LC","G","Pipiens",13,0,55.55,NA,NA,"NW",NA
"CSU16892","FC-073",2021,33,"2021-08-17","LC","L","Tarsalis",9,0,55.55,NA,NA,"NW",NA
"CSU00000","FC-073",2021,33,"2021-08-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU16899","FC-090GR",2021,33,"2021-08-17","LC","G","Tarsalis",2,0,55.55,NA,NA,"NW",NA
"CSU16900","FC-090GR",2021,33,"2021-08-17","LC","G","Pipiens",50,1,27.05213,NA,NA,"NW",NA
"CSU16901","FC-090GR",2021,33,"2021-08-17","LC","G","Pipiens",50,1,17.77435,NA,NA,"NW",NA
"CSU16902","FC-090GR",2021,33,"2021-08-17","LC","G","Pipiens",41,1,23.63872,NA,NA,"NW",NA
"CSU00000","FC-004",2021,33,"2021-08-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU16872","FC-004",2021,33,"2021-08-16","LC","L","Pipiens",1,0,55.55,NA,NA,"SE",NA
"CSU16870","FC-023",2021,33,"2021-08-16","LC","L","Tarsalis",6,0,55.55,NA,NA,"SE",NA
"CSU16871","FC-023",2021,33,"2021-08-16","LC","L","Pipiens",3,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-027",2021,33,"2021-08-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU16861","FC-027",2021,33,"2021-08-16","LC","L","Pipiens",7,0,55.55,NA,NA,"SE",NA
"CSU16917","FC-029",2021,33,"2021-08-18","LC","L","Tarsalis",24,0,34.81489,NA,NA,"SE",NA
"CSU16918","FC-029",2021,33,"2021-08-18","LC","L","Pipiens",2,0,31.95878,NA,NA,"SE",NA
"CSU00000","FC-029GR",2021,33,"2021-08-18","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU16919","FC-029GR",2021,33,"2021-08-18","LC","G","Pipiens",50,0,55.55,NA,NA,"SE",NA
"CSU16920","FC-029GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,21.29356,NA,NA,"SE",NA
"CSU16921","FC-029GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,27.85892,NA,NA,"SE",NA
"CSU16922","FC-029GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,20.21728,NA,NA,"SE",NA
"CSU16923","FC-029GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,26.92454,NA,NA,"SE",NA
"CSU16924","FC-029GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,23.25105,NA,NA,"SE",NA
"CSU16925","FC-029GR",2021,33,"2021-08-18","LC","G","Pipiens",36,0,35.95402,NA,NA,"SE",NA
"CSU16859","FC-031",2021,33,"2021-08-16","LC","L","Tarsalis",4,0,55.55,NA,NA,"SE",NA
"CSU16860","FC-031",2021,33,"2021-08-16","LC","L","Pipiens",4,0,55.55,NA,NA,"SE",NA
"CSU16855","FC-039",2021,33,"2021-08-16","LC","L","Tarsalis",8,0,55.55,NA,NA,"SE",NA
"CSU16856","FC-039",2021,33,"2021-08-16","LC","L","Pipiens",5,0,55.55,NA,NA,"SE",NA
"CSU16853","FC-046",2021,33,"2021-08-16","LC","L","Tarsalis",14,0,55.55,NA,NA,"SE",NA
"CSU16854","FC-046",2021,33,"2021-08-16","LC","L","Pipiens",8,0,55.55,NA,NA,"SE",NA
"CSU16874","FC-047",2021,33,"2021-08-16","LC","L","Tarsalis",3,0,55.55,NA,NA,"SE",NA
"CSU16875","FC-047",2021,33,"2021-08-16","LC","L","Pipiens",3,0,55.55,NA,NA,"SE",NA
"CSU16868","FC-050",2021,33,"2021-08-16","LC","L","Tarsalis",7,0,55.55,NA,NA,"SE",NA
"CSU16869","FC-050",2021,33,"2021-08-16","LC","L","Pipiens",10,0,55.55,NA,NA,"SE",NA
"CSU16866","FC-053",2021,33,"2021-08-16","LC","L","Tarsalis",1,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-053",2021,33,"2021-08-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU16915","FC-054",2021,33,"2021-08-18","LC","L","Tarsalis",12,0,35.62936,NA,NA,"SE",NA
"CSU16916","FC-054",2021,33,"2021-08-18","LC","L","Pipiens",12,0,33.27044,NA,NA,"SE",NA
"CSU16864","FC-059",2021,33,"2021-08-16","LC","L","Tarsalis",1,0,55.55,NA,NA,"SE",NA
"CSU16865","FC-059",2021,33,"2021-08-16","LC","L","Pipiens",2,0,55.55,NA,NA,"SE",NA
"CSU16857","FC-064",2021,33,"2021-08-16","LC","L","Tarsalis",3,0,55.55,NA,NA,"SE",NA
"CSU16858","FC-064",2021,33,"2021-08-16","LC","L","Pipiens",7,0,55.55,NA,NA,"SE",NA
"CSU16862","FC-074",2021,33,"2021-08-16","LC","L","Tarsalis",12,0,55.55,NA,NA,"SE",NA
"CSU16863","FC-074",2021,33,"2021-08-16","LC","L","Pipiens",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-075",2021,33,"2021-08-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU16867","FC-075",2021,33,"2021-08-16","LC","L","Pipiens",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-075GR",2021,33,"2021-08-16","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU16873","FC-075GR",2021,33,"2021-08-16","LC","G","Pipiens",14,0,37.9156,NA,NA,"SE",NA
"CSU00000","FC-088GR",2021,33,"2021-08-16","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU16876","FC-088GR",2021,33,"2021-08-16","LC","G","Pipiens",50,1,22.74521,NA,NA,"SE",NA
"CSU16877","FC-088GR",2021,33,"2021-08-16","LC","G","Pipiens",29,0,55.55,NA,NA,"SE",NA
"CSU16913","FC-001",2021,33,"2021-08-18","LC","L","Tarsalis",6,1,15.22333,NA,NA,"SW",NA
"CSU16914","FC-001",2021,33,"2021-08-18","LC","L","Pipiens",1,0,35.26216,NA,NA,"SW",NA
"CSU16931","FC-037",2021,33,"2021-08-18","LC","L","Tarsalis",6,0,33.35337,NA,NA,"SW",NA
"CSU16932","FC-037",2021,33,"2021-08-18","LC","L","Pipiens",2,0,33.25789,NA,NA,"SW",NA
"CSU16933","FC-057",2021,33,"2021-08-18","LC","L","Tarsalis",3,0,34.20103,NA,NA,"SW",NA
"CSU16934","FC-057",2021,33,"2021-08-18","LC","L","Pipiens",1,0,55.55,NA,NA,"SW",NA
"CSU16912","FC-058",2021,33,"2021-08-17","LC","L","Tarsalis",4,0,34.2204,NA,NA,"SW",NA
"CSU00000","FC-058",2021,33,"2021-08-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU16905","FC-060",2021,33,"2021-08-17","LC","L","Tarsalis",6,0,55.55,NA,NA,"SW",NA
"CSU16906","FC-060",2021,33,"2021-08-17","LC","L","Pipiens",19,0,55.55,NA,NA,"SW",NA
"CSU16929","FC-062",2021,33,"2021-08-18","LC","L","Tarsalis",3,0,55.55,NA,NA,"SW",NA
"CSU16930","FC-062",2021,33,"2021-08-18","LC","L","Pipiens",2,0,34.73526,NA,NA,"SW",NA
"CSU16926","FC-068",2021,33,"2021-08-18","LC","L","Tarsalis",13,0,55.55,NA,NA,"SW",NA
"CSU16927","FC-068",2021,33,"2021-08-18","LC","L","Pipiens",5,0,29.6482,NA,NA,"SW",NA
"CSU00000","FC-071",2021,33,"2021-08-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"SW",NA
"CSU00000","FC-071",2021,33,"2021-08-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU00000","FC-089GR",2021,33,"2021-08-18","LC","G","Tarsalis",0,NA,NA,NA,NA,"SW",NA
"CSU16935","FC-089GR",2021,33,"2021-08-18","LC","G","Pipiens",50,0,29.47577,NA,NA,"SW",NA
"CSU16936","FC-089GR",2021,33,"2021-08-18","LC","G","Pipiens",50,0,55.55,NA,NA,"SW",NA
"CSU16937","FC-089GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,25.98349,NA,NA,"SW",NA
"CSU16938","FC-089GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,22.26623,NA,NA,"SW",NA
"CSU16939","FC-089GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,26.44224,NA,NA,"SW",NA
"CSU16940","FC-089GR",2021,33,"2021-08-18","LC","G","Pipiens",50,1,19.01052,NA,NA,"SW",NA
"CSU16941","FC-089GR",2021,33,"2021-08-18","LC","G","Pipiens",21,0,55.55,NA,NA,"SW",NA
"CSU16928","FC-093",2021,33,"2021-08-18","LC","L","Tarsalis",3,0,36.14229,NA,NA,"SW",NA
"CSU00000","FC-093",2021,33,"2021-08-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"BOU00058","BC-04",2021,34,"2021-08-23","BC","L","Tarsalis",5,0,NA,NA,NA,"BC",NA
"CSU00000","BC-04",2021,34,"2021-08-23","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00057","BC-09",2021,34,"2021-08-23","BC","L","Tarsalis",15,0,NA,NA,NA,"BC",NA
"CSU00000","BC-09",2021,34,"2021-08-23","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00055","BC-15",2021,34,"2021-08-23","BC","L","Tarsalis",32,0,NA,NA,NA,"BC",NA
"CSU00000","BC-15",2021,34,"2021-08-23","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00056","BC-17",2021,34,"2021-08-23","BC","L","Tarsalis",10,0,NA,NA,NA,"BC",NA
"CSU00000","BC-17",2021,34,"2021-08-23","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00054","BC-19",2021,34,"2021-08-23","BC","L","Tarsalis",11,0,NA,NA,NA,"BC",NA
"CSU00000","BC-19",2021,34,"2021-08-23","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"CSU17035","LC-001",2021,34,"2021-08-24","LC","L","Tarsalis",34,1,20.56909,NA,NA,"BE",NA
"CSU17036","LC-001",2021,34,"2021-08-24","LC","L","Pipiens",4,0,55.55,NA,NA,"BE",NA
"CSU17034","LC-049",2021,34,"2021-08-24","LC","L","Tarsalis",4,0,55.55,NA,NA,"BE",NA
"CSU00000","LC-049",2021,34,"2021-08-24","LC","L","Pipiens",0,NA,NA,NA,NA,"BE",NA
"CSU17028","LC-053",2021,34,"2021-08-24","LC","L","Tarsalis",36,0,55.55,NA,NA,"BE",NA
"CSU17029","LC-053",2021,34,"2021-08-24","LC","L","Pipiens",2,0,55.55,NA,NA,"BE",NA
"CSU17030","LC-054",2021,34,"2021-08-24","LC","L","Tarsalis",21,0,55.55,NA,NA,"BE",NA
"CSU17031","LC-054",2021,34,"2021-08-24","LC","L","Pipiens",20,1,23.12239,NA,NA,"BE",NA
"CSU17037","WC-055",2021,34,"2021-08-24","LC","L","Tarsalis",17,0,55.55,NA,NA,"BE",NA
"CSU17038","WC-055",2021,34,"2021-08-24","LC","L","Pipiens",2,0,55.55,NA,NA,"BE",NA
"CSU17032","LV-020",2021,34,"2021-08-24","LC","L","Tarsalis",24,1,19.05379,NA,NA,"LV",NA
"CSU17033","LV-020",2021,34,"2021-08-24","LC","L","Pipiens",6,0,55.55,NA,NA,"LV",NA
"CSU16942","LV-069",2021,34,"2021-08-22","LC","L","Tarsalis",29,1,19.33967,NA,NA,"LV",NA
"CSU16943","LV-069",2021,34,"2021-08-22","LC","L","Pipiens",4,0,55.55,NA,NA,"LV",NA
"CSU16978","LV-089",2021,34,"2021-08-23","LC","L","Tarsalis",43,0,55.55,NA,NA,"LV",NA
"CSU16979","LV-089",2021,34,"2021-08-23","LC","L","Pipiens",17,0,55.55,NA,NA,"LV",NA
"CSU16944","LV-095",2021,34,"2021-08-22","LC","L","Tarsalis",21,0,55.55,NA,NA,"LV",NA
"CSU16945","LV-095",2021,34,"2021-08-22","LC","L","Pipiens",12,0,55.55,NA,NA,"LV",NA
"CSU16980","LV-104",2021,34,"2021-08-23","LC","L","Tarsalis",16,0,55.55,NA,NA,"LV",NA
"CSU16981","LV-104",2021,34,"2021-08-23","LC","L","Pipiens",33,0,55.55,NA,NA,"LV",NA
"CSU16982","LV-110",2021,34,"2021-08-23","LC","L","Tarsalis",14,0,55.55,NA,NA,"LV",NA
"CSU00000","LV-110",2021,34,"2021-08-23","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU16951","FC-006",2021,34,"2021-08-22","LC","L","Tarsalis",4,0,55.55,NA,NA,"NE",NA
"CSU16952","FC-006",2021,34,"2021-08-22","LC","L","Pipiens",21,0,55.55,NA,NA,"NE",NA
"CSU16971","FC-014",2021,34,"2021-08-22","LC","L","Tarsalis",8,0,55.55,NA,NA,"NE",NA
"CSU16972","FC-014",2021,34,"2021-08-22","LC","L","Pipiens",50,1,16.02405,NA,NA,"NE",NA
"CSU16973","FC-014",2021,34,"2021-08-22","LC","L","Pipiens",50,1,27.28891,NA,NA,"NE",NA
"CSU16974","FC-014",2021,34,"2021-08-22","LC","L","Pipiens",50,0,34.2211,NA,NA,"NE",NA
"CSU16975","FC-014",2021,34,"2021-08-22","LC","L","Pipiens",50,0,30.91072,NA,NA,"NE",NA
"CSU16976","FC-014",2021,34,"2021-08-22","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU16977","FC-014",2021,34,"2021-08-22","LC","L","Pipiens",41,1,17.78101,NA,NA,"NE",NA
"CSU16958","FC-019",2021,34,"2021-08-22","LC","L","Tarsalis",2,0,55.55,NA,NA,"NE",NA
"CSU16959","FC-019",2021,34,"2021-08-22","LC","L","Pipiens",9,0,55.55,NA,NA,"NE",NA
"CSU16946","FC-034",2021,34,"2021-08-22","LC","L","Tarsalis",7,1,16.48849,NA,NA,"NE",NA
"CSU00000","FC-034",2021,34,"2021-08-22","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-038",2021,34,"2021-08-22","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-038",2021,34,"2021-08-22","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU16954","FC-040",2021,34,"2021-08-22","LC","L","Tarsalis",13,0,55.55,NA,NA,"NE",NA
"CSU16955","FC-040",2021,34,"2021-08-22","LC","L","Pipiens",4,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-040GR",2021,34,"2021-08-22","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU16947","FC-040GR",2021,34,"2021-08-22","LC","G","Pipiens",50,1,20.95099,NA,NA,"NE",NA
"CSU16948","FC-040GR",2021,34,"2021-08-22","LC","G","Pipiens",23,1,23.97853,NA,NA,"NE",NA
"CSU16963","FC-066",2021,34,"2021-08-22","LC","L","Tarsalis",8,0,55.55,NA,NA,"NE",NA
"CSU16964","FC-066",2021,34,"2021-08-22","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU16965","FC-066",2021,34,"2021-08-22","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU16966","FC-066",2021,34,"2021-08-22","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU16967","FC-066",2021,34,"2021-08-22","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU16968","FC-066",2021,34,"2021-08-22","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU16969","FC-066",2021,34,"2021-08-22","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU16970","FC-066",2021,34,"2021-08-22","LC","L","Pipiens",48,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-066GR",2021,34,"2021-08-22","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU16960","FC-066GR",2021,34,"2021-08-22","LC","G","Pipiens",36,0,55.55,NA,NA,"NE",NA
"CSU16961","FC-067",2021,34,"2021-08-22","LC","L","Tarsalis",25,0,55.55,NA,NA,"NE",NA
"CSU16962","FC-067",2021,34,"2021-08-22","LC","L","Pipiens",4,0,55.55,NA,NA,"NE",NA
"CSU16949","FC-069",2021,34,"2021-08-22","LC","L","Tarsalis",13,0,55.55,NA,NA,"NE",NA
"CSU16950","FC-069",2021,34,"2021-08-22","LC","L","Pipiens",3,0,55.55,NA,NA,"NE",NA
"CSU16956","FC-072",2021,34,"2021-08-22","LC","L","Tarsalis",1,0,55.55,NA,NA,"NE",NA
